ArmModuleId: 	0 	Time: 	2731085 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2978823547 	time_after_control_loop: 	2978913059 	T_diff: 	89512 	AngleAxisMust1: 	118.44 	AngleAxisMust0: 	179.73 	AngleWheelMust1: 	118.311 	AngleWheelMust0: 	118.569 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	179.55 	AngleWheelIs1: 	118.655 	AngleWheelIs0: 	118.225 	PositionError1: 	-0.0792999 	PositionError0: 	0.0927887 	CurrentMust0: 	80 	CurrentIs0: 	87 	CurrentMust1: 	79 	CurrentIs1: 	71 	
ArmModuleId: 	1 	Time: 	3621219 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2979713683 	time_after_control_loop: 	2979742579 	T_diff: 	28896 	AngleAxisMust1: 	201.133 	AngleAxisMust0: 	223.991 	AngleWheelMust1: 	222.153 	AngleWheelMust0: 	180.113 	AngleAxisIs1: 	201.33 	AngleAxisIs0: 	224.91 	AngleWheelIs1: 	179.871 	AngleWheelIs0: 	222.789 	PositionError1: 	0.242065 	PositionError0: 	-0.635864 	CurrentMust0: 	-70 	CurrentIs0: 	-80 	CurrentMust1: 	-38 	CurrentIs1: 	-16 	
ArmModuleId: 	0 	Time: 	3711661 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2979804112 	time_after_control_loop: 	2979830595 	T_diff: 	26483 	AngleAxisMust1: 	121.291 	AngleAxisMust0: 	179.742 	AngleWheelMust1: 	121.168 	AngleWheelMust0: 	121.414 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.27 	AngleWheelIs1: 	118.311 	AngleWheelIs0: 	118.569 	PositionError1: 	3.10223 	PositionError0: 	2.59811 	CurrentMust0: 	967 	CurrentIs0: 	979 	CurrentMust1: 	-1158 	CurrentIs1: 	-1160 	
ArmModuleId: 	1 	Time: 	3765475 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2979857932 	time_after_control_loop: 	2979883914 	T_diff: 	25982 	AngleAxisMust1: 	201.029 	AngleAxisMust0: 	223.774 	AngleWheelMust1: 	221.946 	AngleWheelMust0: 	180.112 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	224.91 	AngleWheelIs1: 	179.781 	AngleWheelIs0: 	222.699 	PositionError1: 	0.331512 	PositionError0: 	-0.753296 	CurrentMust0: 	-102 	CurrentIs0: 	-123 	CurrentMust1: 	-55 	CurrentIs1: 	-16 	
ArmModuleId: 	0 	Time: 	3860878 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2979953350 	time_after_control_loop: 	2979979511 	T_diff: 	26161 	AngleAxisMust1: 	121.621 	AngleAxisMust0: 	179.744 	AngleWheelMust1: 	121.498 	AngleWheelMust0: 	121.743 	AngleAxisIs1: 	118.53 	AngleAxisIs0: 	180.27 	AngleWheelIs1: 	118.401 	AngleWheelIs0: 	118.659 	PositionError1: 	3.34151 	PositionError0: 	2.83878 	CurrentMust0: 	1011 	CurrentIs0: 	1031 	CurrentMust1: 	-1201 	CurrentIs1: 	-1175 	
ArmModuleId: 	1 	Time: 	3916256 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980008720 	time_after_control_loop: 	2980034844 	T_diff: 	26124 	AngleAxisMust1: 	200.911 	AngleAxisMust0: 	223.528 	AngleWheelMust1: 	221.71 	AngleWheelMust0: 	180.111 	AngleAxisIs1: 	201.33 	AngleAxisIs0: 	224.91 	AngleWheelIs1: 	179.871 	AngleWheelIs0: 	222.789 	PositionError1: 	0.240875 	PositionError0: 	-1.07906 	CurrentMust0: 	-162 	CurrentIs0: 	-160 	CurrentMust1: 	-55 	CurrentIs1: 	-23 	
ArmModuleId: 	0 	Time: 	3993378 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980085825 	time_after_control_loop: 	2980124820 	T_diff: 	38995 	AngleAxisMust1: 	121.929 	AngleAxisMust0: 	179.745 	AngleWheelMust1: 	121.807 	AngleWheelMust0: 	122.051 	AngleAxisIs1: 	118.35 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.135 	AngleWheelIs0: 	118.565 	PositionError1: 	3.91494 	PositionError0: 	3.24143 	CurrentMust0: 	1083 	CurrentIs0: 	1090 	CurrentMust1: 	-1304 	CurrentIs1: 	-1289 	
ArmModuleId: 	1 	Time: 	4059581 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980152042 	time_after_control_loop: 	2980180069 	T_diff: 	28027 	AngleAxisMust1: 	200.8 	AngleAxisMust0: 	223.299 	AngleWheelMust1: 	221.49 	AngleWheelMust0: 	180.111 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	224.82 	AngleWheelIs1: 	179.824 	AngleWheelIs0: 	222.656 	PositionError1: 	0.287292 	PositionError0: 	-1.16617 	CurrentMust0: 	-203 	CurrentIs0: 	-198 	CurrentMust1: 	-67 	CurrentIs1: 	-97 	
ArmModuleId: 	0 	Time: 	4144978 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980237427 	time_after_control_loop: 	2980263320 	T_diff: 	25893 	AngleAxisMust1: 	122.285 	AngleAxisMust0: 	179.747 	AngleWheelMust1: 	122.164 	AngleWheelMust0: 	122.406 	AngleAxisIs1: 	118.35 	AngleAxisIs0: 	180.27 	AngleWheelIs1: 	118.221 	AngleWheelIs0: 	118.479 	PositionError1: 	4.18411 	PositionError0: 	3.6842 	CurrentMust0: 	1163 	CurrentIs0: 	1156 	CurrentMust1: 	-1353 	CurrentIs1: 	-1370 	
ArmModuleId: 	1 	Time: 	4199388 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980291850 	time_after_control_loop: 	2980319176 	T_diff: 	27326 	AngleAxisMust1: 	200.673 	AngleAxisMust0: 	223.033 	AngleWheelMust1: 	221.235 	AngleWheelMust0: 	180.11 	AngleAxisIs1: 	201.33 	AngleAxisIs0: 	224.82 	AngleWheelIs1: 	179.914 	AngleWheelIs0: 	222.746 	PositionError1: 	0.196609 	PositionError0: 	-1.51042 	CurrentMust0: 	-275 	CurrentIs0: 	-286 	CurrentMust1: 	-65 	CurrentIs1: 	-29 	
ArmModuleId: 	0 	Time: 	4281883 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980374329 	time_after_control_loop: 	2980401413 	T_diff: 	27084 	AngleAxisMust1: 	122.64 	AngleAxisMust0: 	179.748 	AngleWheelMust1: 	122.52 	AngleWheelMust0: 	122.76 	AngleAxisIs1: 	118.53 	AngleAxisIs0: 	180.36 	AngleWheelIs1: 	118.358 	AngleWheelIs0: 	118.702 	PositionError1: 	4.40134 	PositionError0: 	3.81686 	CurrentMust0: 	1187 	CurrentIs0: 	1171 	CurrentMust1: 	-1392 	CurrentIs1: 	-1392 	
ArmModuleId: 	1 	Time: 	4336490 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980428977 	time_after_control_loop: 	2980457239 	T_diff: 	28262 	AngleAxisMust1: 	200.546 	AngleAxisMust0: 	222.769 	AngleWheelMust1: 	220.982 	AngleWheelMust0: 	180.109 	AngleAxisIs1: 	201.24 	AngleAxisIs0: 	224.64 	AngleWheelIs1: 	179.91 	AngleWheelIs0: 	222.57 	PositionError1: 	0.199905 	PositionError0: 	-1.58806 	CurrentMust0: 	-325 	CurrentIs0: 	-326 	CurrentMust1: 	-70 	CurrentIs1: 	-103 	
ArmModuleId: 	0 	Time: 	4420453 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980512900 	time_after_control_loop: 	2980541437 	T_diff: 	28537 	AngleAxisMust1: 	122.999 	AngleAxisMust0: 	179.75 	AngleWheelMust1: 	122.879 	AngleWheelMust0: 	123.118 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.225 	AngleWheelIs0: 	118.655 	PositionError1: 	4.89242 	PositionError0: 	4.22343 	CurrentMust0: 	1260 	CurrentIs0: 	1245 	CurrentMust1: 	-1480 	CurrentIs1: 	-1480 	
ArmModuleId: 	1 	Time: 	4475398 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980567852 	time_after_control_loop: 	2980596726 	T_diff: 	28874 	AngleAxisMust1: 	200.417 	AngleAxisMust0: 	222.501 	AngleWheelMust1: 	220.725 	AngleWheelMust0: 	180.109 	AngleAxisIs1: 	200.88 	AngleAxisIs0: 	223.92 	AngleWheelIs1: 	179.894 	AngleWheelIs0: 	221.866 	PositionError1: 	0.215195 	PositionError0: 	-1.1404 	CurrentMust0: 	85 	CurrentIs0: 	75 	CurrentMust1: 	-78 	CurrentIs1: 	-29 	
ArmModuleId: 	0 	Time: 	4556704 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980649149 	time_after_control_loop: 	2980676811 	T_diff: 	27662 	AngleAxisMust1: 	123.385 	AngleAxisMust0: 	179.752 	AngleWheelMust1: 	123.267 	AngleWheelMust0: 	123.504 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.225 	AngleWheelIs0: 	118.655 	PositionError1: 	5.27823 	PositionError0: 	4.61086 	CurrentMust0: 	1329 	CurrentIs0: 	1348 	CurrentMust1: 	-1550 	CurrentIs1: 	-1547 	
ArmModuleId: 	1 	Time: 	4610277 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980702748 	time_after_control_loop: 	2980737458 	T_diff: 	34710 	AngleAxisMust1: 	200.279 	AngleAxisMust0: 	222.213 	AngleWheelMust1: 	220.449 	AngleWheelMust0: 	180.108 	AngleAxisIs1: 	200.88 	AngleAxisIs0: 	223.92 	AngleWheelIs1: 	179.894 	AngleWheelIs0: 	221.866 	PositionError1: 	0.214447 	PositionError0: 	-1.4166 	CurrentMust0: 	23 	CurrentIs0: 	21 	CurrentMust1: 	-84 	CurrentIs1: 	-56 	
ArmModuleId: 	0 	Time: 	4696600 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980789050 	time_after_control_loop: 	2980824960 	T_diff: 	35910 	AngleAxisMust1: 	123.79 	AngleAxisMust0: 	179.753 	AngleWheelMust1: 	123.672 	AngleWheelMust0: 	123.908 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.225 	AngleWheelIs0: 	118.655 	PositionError1: 	5.68199 	PositionError0: 	5.01633 	CurrentMust0: 	1402 	CurrentIs0: 	1415 	CurrentMust1: 	-1622 	CurrentIs1: 	-1628 	
ArmModuleId: 	1 	Time: 	4760796 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980853266 	time_after_control_loop: 	2980879421 	T_diff: 	26155 	AngleAxisMust1: 	200.134 	AngleAxisMust0: 	221.911 	AngleWheelMust1: 	220.16 	AngleWheelMust0: 	180.107 	AngleAxisIs1: 	200.97 	AngleAxisIs0: 	224.19 	AngleWheelIs1: 	179.855 	AngleWheelIs0: 	222.085 	PositionError1: 	0.252701 	PositionError0: 	-1.92473 	CurrentMust0: 	-77 	CurrentIs0: 	-61 	CurrentMust1: 	-94 	CurrentIs1: 	-116 	
ArmModuleId: 	0 	Time: 	4844810 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2980937254 	time_after_control_loop: 	2980963160 	T_diff: 	25906 	AngleAxisMust1: 	124.231 	AngleAxisMust0: 	179.755 	AngleWheelMust1: 	124.114 	AngleWheelMust0: 	124.348 	AngleAxisIs1: 	118.53 	AngleAxisIs0: 	180.27 	AngleWheelIs1: 	118.401 	AngleWheelIs0: 	118.659 	PositionError1: 	5.94586 	PositionError0: 	5.45409 	CurrentMust0: 	1481 	CurrentIs0: 	1466 	CurrentMust1: 	-1670 	CurrentIs1: 	-1680 	
ArmModuleId: 	1 	Time: 	4896517 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2980988977 	time_after_control_loop: 	2981021892 	T_diff: 	32915 	AngleAxisMust1: 	199.976 	AngleAxisMust0: 	221.582 	AngleWheelMust1: 	219.845 	AngleWheelMust0: 	180.106 	AngleAxisIs1: 	200.97 	AngleAxisIs0: 	223.92 	AngleWheelIs1: 	179.984 	AngleWheelIs0: 	221.956 	PositionError1: 	0.122833 	PositionError0: 	-2.11057 	CurrentMust0: 	-150 	CurrentIs0: 	-138 	CurrentMust1: 	-87 	CurrentIs1: 	-69 	
ArmModuleId: 	0 	Time: 	4983984 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981076430 	time_after_control_loop: 	2981103151 	T_diff: 	26721 	AngleAxisMust1: 	124.678 	AngleAxisMust0: 	179.757 	AngleWheelMust1: 	124.562 	AngleWheelMust0: 	124.794 	AngleAxisIs1: 	118.35 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.135 	AngleWheelIs0: 	118.565 	PositionError1: 	6.65787 	PositionError0: 	5.99592 	CurrentMust0: 	1579 	CurrentIs0: 	1581 	CurrentMust1: 	-1798 	CurrentIs1: 	-1790 	
ArmModuleId: 	1 	Time: 	5043594 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981136100 	time_after_control_loop: 	2981164774 	T_diff: 	28674 	AngleAxisMust1: 	199.816 	AngleAxisMust0: 	221.249 	AngleWheelMust1: 	219.526 	AngleWheelMust0: 	180.106 	AngleAxisIs1: 	200.79 	AngleAxisIs0: 	224.01 	AngleWheelIs1: 	179.761 	AngleWheelIs0: 	221.819 	PositionError1: 	0.345001 	PositionError0: 	-2.29295 	CurrentMust0: 	-233 	CurrentIs0: 	-219 	CurrentMust1: 	-116 	CurrentIs1: 	-77 	
ArmModuleId: 	0 	Time: 	5138808 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981231268 	time_after_control_loop: 	2981265298 	T_diff: 	34030 	AngleAxisMust1: 	125.138 	AngleAxisMust0: 	179.759 	AngleWheelMust1: 	125.023 	AngleWheelMust0: 	125.253 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	118.182 	AngleWheelIs0: 	118.698 	PositionError1: 	7.07029 	PositionError0: 	6.32426 	CurrentMust0: 	1638 	CurrentIs0: 	1655 	CurrentMust1: 	-1872 	CurrentIs1: 	-1886 	
ArmModuleId: 	1 	Time: 	5205832 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981298323 	time_after_control_loop: 	2981337023 	T_diff: 	38700 	AngleAxisMust1: 	199.651 	AngleAxisMust0: 	220.906 	AngleWheelMust1: 	219.197 	AngleWheelMust0: 	180.105 	AngleAxisIs1: 	200.88 	AngleAxisIs0: 	223.83 	AngleWheelIs1: 	179.937 	AngleWheelIs0: 	221.823 	PositionError1: 	0.168106 	PositionError0: 	-2.6259 	CurrentMust0: 	-346 	CurrentIs0: 	-333 	CurrentMust1: 	-106 	CurrentIs1: 	-77 	
ArmModuleId: 	0 	Time: 	5298273 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981390731 	time_after_control_loop: 	2981424689 	T_diff: 	33958 	AngleAxisMust1: 	125.725 	AngleAxisMust0: 	179.762 	AngleWheelMust1: 	125.612 	AngleWheelMust0: 	125.839 	AngleAxisIs1: 	118.44 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	118.225 	AngleWheelIs0: 	118.655 	PositionError1: 	7.61293 	PositionError0: 	6.95537 	CurrentMust0: 	1752 	CurrentIs0: 	1751 	CurrentMust1: 	-1970 	CurrentIs1: 	-1975 	
ArmModuleId: 	1 	Time: 	5364238 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981456722 	time_after_control_loop: 	2981489951 	T_diff: 	33229 	AngleAxisMust1: 	199.441 	AngleAxisMust0: 	220.468 	AngleWheelMust1: 	218.777 	AngleWheelMust0: 	180.104 	AngleAxisIs1: 	200.34 	AngleAxisIs0: 	222.75 	AngleWheelIs1: 	179.913 	AngleWheelIs0: 	220.767 	PositionError1: 	0.190933 	PositionError0: 	-1.98909 	CurrentMust0: 	-356 	CurrentIs0: 	-347 	CurrentMust1: 	-114 	CurrentIs1: 	-130 	
ArmModuleId: 	0 	Time: 	5462796 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981555254 	time_after_control_loop: 	2981587893 	T_diff: 	32639 	AngleAxisMust1: 	126.289 	AngleAxisMust0: 	179.764 	AngleWheelMust1: 	126.176 	AngleWheelMust0: 	126.401 	AngleAxisIs1: 	118.35 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	118.092 	AngleWheelIs0: 	118.608 	PositionError1: 	8.30836 	PositionError0: 	7.56718 	CurrentMust0: 	1862 	CurrentIs0: 	1846 	CurrentMust1: 	-2095 	CurrentIs1: 	-2078 	
ArmModuleId: 	1 	Time: 	5529855 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981622339 	time_after_control_loop: 	2981650400 	T_diff: 	28061 	AngleAxisMust1: 	199.239 	AngleAxisMust0: 	220.048 	AngleWheelMust1: 	218.375 	AngleWheelMust0: 	180.103 	AngleAxisIs1: 	199.08 	AngleAxisIs0: 	220.23 	AngleWheelIs1: 	179.857 	AngleWheelIs0: 	218.303 	PositionError1: 	0.245712 	PositionError0: 	0.0723419 	CurrentMust0: 	-181 	CurrentIs0: 	-126 	CurrentMust1: 	-127 	CurrentIs1: 	-123 	
ArmModuleId: 	0 	Time: 	5613128 	P0: 	180 	P1: 	180 	I0: 	0.5 	I1: 	0.6 	D0: 	16 	D1: 	16 	time_before_control_loop: 	2981705575 	time_after_control_loop: 	2981731607 	T_diff: 	26032 	AngleAxisMust1: 	126.86 	AngleAxisMust0: 	179.767 	AngleWheelMust1: 	126.748 	AngleWheelMust0: 	126.971 	AngleAxisIs1: 	118.53 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	118.272 	AngleWheelIs0: 	118.788 	PositionError1: 	8.6981 	PositionError0: 	7.9593 	CurrentMust0: 	1932 	CurrentIs0: 	1920 	CurrentMust1: 	-2165 	CurrentIs1: 	-2152 	
ArmModuleId: 	1 	Time: 	5664285 	P0: 	100 	P1: 	100 	I0: 	0.2 	I1: 	0.2 	D0: 	9 	D1: 	9 	time_before_control_loop: 	2981756744 	time_after_control_loop: 	2981786275 	T_diff: 	29531 	AngleAxisMust1: 	199.034 	AngleAxisMust0: 	219.622 	AngleWheelMust1: 	217.967 	AngleWheelMust0: 	180.101 	AngleAxisIs1: 	198.36 	AngleAxisIs0: 	218.25 	AngleWheelIs1: 	180.083 	AngleWheelIs0: 	216.637 	PositionError1: 	0.0185242 	PositionError0: 	1.33063 	CurrentMust0: 	-36 	CurrentIs0: 	-28 	CurrentMust1: 	-108 	CurrentIs1: 	-97 	
