ArmModuleId: 	0 	Time: 	2742553 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2560141629 	time_after_control_loop: 	2560232109 	T_diff: 	90480 	AngleAxisMust1: 	108.99 	AngleAxisMust0: 	170.73 	AngleWheelMust1: 	104.56 	AngleWheelMust0: 	113.42 	AngleAxisIs1: 	109.17 	AngleAxisIs0: 	170.73 	AngleWheelIs1: 	113.6 	AngleWheelIs0: 	104.74 	PositionError1: 	-0.172745 	PositionError0: 	-0.171745 	CurrentMust0: 	-34 	CurrentIs0: 	-27 	CurrentMust1: 	43 	CurrentIs1: 	38 	
ArmModuleId: 	1 	Time: 	3660634 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561059716 	time_after_control_loop: 	2561085920 	T_diff: 	26204 	AngleAxisMust1: 	138.058 	AngleAxisMust0: 	122.124 	AngleWheelMust1: 	110.403 	AngleWheelMust0: 	165.713 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.771 	AngleWheelIs0: 	111.069 	PositionError1: 	-0.0582123 	PositionError0: 	-0.666054 	CurrentMust0: 	-133 	CurrentIs0: 	-128 	CurrentMust1: 	17 	CurrentIs1: 	29 	
ArmModuleId: 	0 	Time: 	3745782 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561144845 	time_after_control_loop: 	2561176730 	T_diff: 	31885 	AngleAxisMust1: 	109.987 	AngleAxisMust0: 	168.796 	AngleWheelMust1: 	104.634 	AngleWheelMust0: 	115.341 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.71 	AngleWheelIs0: 	104.83 	PositionError1: 	3.63017 	PositionError0: 	-0.195641 	CurrentMust0: 	-39 	CurrentIs0: 	-24 	CurrentMust1: 	-907 	CurrentIs1: 	-918 	
ArmModuleId: 	1 	Time: 	3803777 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561202854 	time_after_control_loop: 	2561234312 	T_diff: 	31458 	AngleAxisMust1: 	138.02 	AngleAxisMust0: 	122.161 	AngleWheelMust1: 	110.383 	AngleWheelMust0: 	165.658 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.771 	AngleWheelIs0: 	111.069 	PositionError1: 	-0.113281 	PositionError0: 	-0.686066 	CurrentMust0: 	-137 	CurrentIs0: 	-128 	CurrentMust1: 	33 	CurrentIs1: 	8 	
ArmModuleId: 	0 	Time: 	3889409 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561288472 	time_after_control_loop: 	2561314471 	T_diff: 	25999 	AngleAxisMust1: 	110.1 	AngleAxisMust0: 	168.579 	AngleWheelMust1: 	104.642 	AngleWheelMust0: 	115.557 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.71 	AngleWheelIs0: 	104.83 	PositionError1: 	3.84597 	PositionError0: 	-0.187393 	CurrentMust0: 	-37 	CurrentIs0: 	-54 	CurrentMust1: 	-961 	CurrentIs1: 	-962 	
ArmModuleId: 	1 	Time: 	3941781 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561340868 	time_after_control_loop: 	2561366964 	T_diff: 	26096 	AngleAxisMust1: 	137.975 	AngleAxisMust0: 	122.205 	AngleWheelMust1: 	110.359 	AngleWheelMust0: 	165.592 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.67 	AngleWheelIs1: 	165.724 	AngleWheelIs0: 	110.936 	PositionError1: 	-0.132141 	PositionError0: 	-0.576973 	CurrentMust0: 	-115 	CurrentIs0: 	-99 	CurrentMust1: 	39 	CurrentIs1: 	82 	
ArmModuleId: 	0 	Time: 	4018480 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561417546 	time_after_control_loop: 	2561448396 	T_diff: 	30850 	AngleAxisMust1: 	110.201 	AngleAxisMust0: 	168.382 	AngleWheelMust1: 	104.65 	AngleWheelMust0: 	115.752 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.71 	AngleWheelIs1: 	111.753 	AngleWheelIs0: 	104.787 	PositionError1: 	3.99861 	PositionError0: 	-0.136902 	CurrentMust0: 	-27 	CurrentIs0: 	-24 	CurrentMust1: 	-999 	CurrentIs1: 	-1007 	
ArmModuleId: 	1 	Time: 	4079601 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561478717 	time_after_control_loop: 	2561504942 	T_diff: 	26225 	AngleAxisMust1: 	137.935 	AngleAxisMust0: 	122.244 	AngleWheelMust1: 	110.337 	AngleWheelMust0: 	165.532 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.681 	AngleWheelIs0: 	110.979 	PositionError1: 	-0.148865 	PositionError0: 	-0.641685 	CurrentMust0: 	-128 	CurrentIs0: 	-136 	CurrentMust1: 	44 	CurrentIs1: 	75 	
ArmModuleId: 	0 	Time: 	4160172 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561559235 	time_after_control_loop: 	2561591999 	T_diff: 	32764 	AngleAxisMust1: 	110.318 	AngleAxisMust0: 	168.156 	AngleWheelMust1: 	104.658 	AngleWheelMust0: 	115.977 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.71 	AngleWheelIs1: 	111.753 	AngleWheelIs0: 	104.787 	PositionError1: 	4.22327 	PositionError0: 	-0.128311 	CurrentMust0: 	-25 	CurrentIs0: 	-32 	CurrentMust1: 	-1055 	CurrentIs1: 	-1036 	
ArmModuleId: 	1 	Time: 	4218458 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561617537 	time_after_control_loop: 	2561647476 	T_diff: 	29939 	AngleAxisMust1: 	137.888 	AngleAxisMust0: 	122.29 	AngleWheelMust1: 	110.312 	AngleWheelMust0: 	165.464 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.67 	AngleWheelIs1: 	165.724 	AngleWheelIs0: 	110.936 	PositionError1: 	-0.260422 	PositionError0: 	-0.623589 	CurrentMust0: 	-124 	CurrentIs0: 	-121 	CurrentMust1: 	78 	CurrentIs1: 	102 	
ArmModuleId: 	0 	Time: 	4308455 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561707519 	time_after_control_loop: 	2561750433 	T_diff: 	42914 	AngleAxisMust1: 	110.442 	AngleAxisMust0: 	167.915 	AngleWheelMust1: 	104.667 	AngleWheelMust0: 	116.217 	AngleAxisIs1: 	108.18 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.62 	AngleWheelIs0: 	104.74 	PositionError1: 	4.59615 	PositionError0: 	-0.0721512 	CurrentMust0: 	-14 	CurrentIs0: 	-9 	CurrentMust1: 	-1149 	CurrentIs1: 	-1139 	
ArmModuleId: 	1 	Time: 	4377019 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561776095 	time_after_control_loop: 	2561802584 	T_diff: 	26489 	AngleAxisMust1: 	137.838 	AngleAxisMust0: 	122.339 	AngleWheelMust1: 	110.286 	AngleWheelMust0: 	165.39 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.681 	AngleWheelIs0: 	110.979 	PositionError1: 	-0.290665 	PositionError0: 	-0.693192 	CurrentMust0: 	-138 	CurrentIs0: 	-128 	CurrentMust1: 	87 	CurrentIs1: 	95 	
ArmModuleId: 	0 	Time: 	4463032 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561862095 	time_after_control_loop: 	2561890293 	T_diff: 	28198 	AngleAxisMust1: 	110.587 	AngleAxisMust0: 	167.633 	AngleWheelMust1: 	104.678 	AngleWheelMust0: 	116.497 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.71 	AngleWheelIs0: 	104.83 	PositionError1: 	4.78587 	PositionError0: 	-0.151443 	CurrentMust0: 	-30 	CurrentIs0: 	-128 	CurrentMust1: 	-1196 	CurrentIs1: 	-1197 	
ArmModuleId: 	1 	Time: 	4516641 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2561915723 	time_after_control_loop: 	2561944668 	T_diff: 	28945 	AngleAxisMust1: 	137.78 	AngleAxisMust0: 	122.396 	AngleWheelMust1: 	110.255 	AngleWheelMust0: 	165.305 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.85 	AngleWheelIs1: 	165.728 	AngleWheelIs0: 	111.112 	PositionError1: 	-0.422989 	PositionError0: 	-0.857193 	CurrentMust0: 	-171 	CurrentIs0: 	-150 	CurrentMust1: 	126 	CurrentIs1: 	116 	
ArmModuleId: 	0 	Time: 	4602251 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562001321 	time_after_control_loop: 	2562029641 	T_diff: 	28320 	AngleAxisMust1: 	110.722 	AngleAxisMust0: 	167.372 	AngleWheelMust1: 	104.688 	AngleWheelMust0: 	116.756 	AngleAxisIs1: 	108.18 	AngleAxisIs0: 	172.89 	AngleWheelIs1: 	111.577 	AngleWheelIs0: 	104.783 	PositionError1: 	5.17796 	PositionError0: 	-0.0945358 	CurrentMust0: 	-18 	CurrentIs0: 	-17 	CurrentMust1: 	-1294 	CurrentIs1: 	-1285 	
ArmModuleId: 	1 	Time: 	4661810 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562060924 	time_after_control_loop: 	2562088866 	T_diff: 	27942 	AngleAxisMust1: 	137.726 	AngleAxisMust0: 	122.448 	AngleWheelMust1: 	110.226 	AngleWheelMust0: 	165.226 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.681 	AngleWheelIs0: 	110.979 	PositionError1: 	-0.455093 	PositionError0: 	-0.75293 	CurrentMust0: 	-150 	CurrentIs0: 	-150 	CurrentMust1: 	136 	CurrentIs1: 	136 	
ArmModuleId: 	0 	Time: 	4745385 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562144448 	time_after_control_loop: 	2562178128 	T_diff: 	33680 	AngleAxisMust1: 	110.861 	AngleAxisMust0: 	167.103 	AngleWheelMust1: 	104.698 	AngleWheelMust0: 	117.024 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.89 	AngleWheelIs1: 	111.667 	AngleWheelIs0: 	104.873 	PositionError1: 	5.35561 	PositionError0: 	-0.174301 	CurrentMust0: 	-34 	CurrentIs0: 	-32 	CurrentMust1: 	-1338 	CurrentIs1: 	-1337 	
ArmModuleId: 	1 	Time: 	4804330 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562203412 	time_after_control_loop: 	2562230581 	T_diff: 	27169 	AngleAxisMust1: 	137.67 	AngleAxisMust0: 	122.503 	AngleWheelMust1: 	110.196 	AngleWheelMust0: 	165.144 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.771 	AngleWheelIs0: 	111.069 	PositionError1: 	-0.62677 	PositionError0: 	-0.872597 	CurrentMust0: 	-174 	CurrentIs0: 	-158 	CurrentMust1: 	188 	CurrentIs1: 	175 	
ArmModuleId: 	0 	Time: 	4890713 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562289776 	time_after_control_loop: 	2562316007 	T_diff: 	26231 	AngleAxisMust1: 	111.016 	AngleAxisMust0: 	166.803 	AngleWheelMust1: 	104.71 	AngleWheelMust0: 	117.322 	AngleAxisIs1: 	108.18 	AngleAxisIs0: 	172.89 	AngleWheelIs1: 	111.577 	AngleWheelIs0: 	104.783 	PositionError1: 	5.74402 	PositionError0: 	-0.0728836 	CurrentMust0: 	-14 	CurrentIs0: 	-9 	CurrentMust1: 	-1436 	CurrentIs1: 	-1477 	
ArmModuleId: 	1 	Time: 	4944296 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562343391 	time_after_control_loop: 	2562373136 	T_diff: 	29745 	AngleAxisMust1: 	137.608 	AngleAxisMust0: 	122.564 	AngleWheelMust1: 	110.163 	AngleWheelMust0: 	165.053 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.67 	AngleWheelIs1: 	165.814 	AngleWheelIs0: 	111.026 	PositionError1: 	-0.760849 	PositionError0: 	-0.862679 	CurrentMust0: 	-172 	CurrentIs0: 	-165 	CurrentMust1: 	228 	CurrentIs1: 	229 	
ArmModuleId: 	0 	Time: 	5030638 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562429705 	time_after_control_loop: 	2562463207 	T_diff: 	33502 	AngleAxisMust1: 	111.169 	AngleAxisMust0: 	166.505 	AngleWheelMust1: 	104.721 	AngleWheelMust0: 	117.618 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.89 	AngleWheelIs1: 	111.667 	AngleWheelIs0: 	104.873 	PositionError1: 	5.94962 	PositionError0: 	-0.151581 	CurrentMust0: 	-30 	CurrentIs0: 	-24 	CurrentMust1: 	-1487 	CurrentIs1: 	-1500 	
ArmModuleId: 	1 	Time: 	5094617 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562493720 	time_after_control_loop: 	2562521948 	T_diff: 	28228 	AngleAxisMust1: 	137.547 	AngleAxisMust0: 	122.624 	AngleWheelMust1: 	110.13 	AngleWheelMust0: 	164.963 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.85 	AngleWheelIs1: 	165.728 	AngleWheelIs0: 	111.112 	PositionError1: 	-0.765076 	PositionError0: 	-0.981468 	CurrentMust0: 	-196 	CurrentIs0: 	-187 	CurrentMust1: 	229 	CurrentIs1: 	229 	
ArmModuleId: 	0 	Time: 	5193069 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562592133 	time_after_control_loop: 	2562617808 	T_diff: 	25675 	AngleAxisMust1: 	111.354 	AngleAxisMust0: 	166.147 	AngleWheelMust1: 	104.735 	AngleWheelMust0: 	117.974 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.71 	AngleWheelIs0: 	104.83 	PositionError1: 	6.26247 	PositionError0: 	-0.0949707 	CurrentMust0: 	-18 	CurrentIs0: 	-17 	CurrentMust1: 	-1565 	CurrentIs1: 	-1551 	
ArmModuleId: 	1 	Time: 	5251884 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562650974 	time_after_control_loop: 	2562677484 	T_diff: 	26510 	AngleAxisMust1: 	137.473 	AngleAxisMust0: 	122.696 	AngleWheelMust1: 	110.091 	AngleWheelMust0: 	164.854 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.771 	AngleWheelIs0: 	111.069 	PositionError1: 	-0.916672 	PositionError0: 	-0.977905 	CurrentMust0: 	-195 	CurrentIs0: 	-218 	CurrentMust1: 	275 	CurrentIs1: 	276 	
ArmModuleId: 	0 	Time: 	5330941 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562730005 	time_after_control_loop: 	2562764633 	T_diff: 	34628 	AngleAxisMust1: 	111.516 	AngleAxisMust0: 	165.833 	AngleWheelMust1: 	104.747 	AngleWheelMust0: 	118.286 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.8 	AngleWheelIs1: 	111.71 	AngleWheelIs0: 	104.83 	PositionError1: 	6.5748 	PositionError0: 	-0.0830231 	CurrentMust0: 	-16 	CurrentIs0: 	-17 	CurrentMust1: 	-1643 	CurrentIs1: 	-1621 	
ArmModuleId: 	1 	Time: 	5390792 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562789857 	time_after_control_loop: 	2562815967 	T_diff: 	26110 	AngleAxisMust1: 	137.408 	AngleAxisMust0: 	122.76 	AngleWheelMust1: 	110.056 	AngleWheelMust0: 	164.759 	AngleAxisIs1: 	138.42 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.771 	AngleWheelIs0: 	111.069 	PositionError1: 	-1.01202 	PositionError0: 	-1.01255 	CurrentMust0: 	-202 	CurrentIs0: 	-197 	CurrentMust1: 	303 	CurrentIs1: 	310 	
ArmModuleId: 	0 	Time: 	5481588 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562880651 	time_after_control_loop: 	2562914756 	T_diff: 	34105 	AngleAxisMust1: 	111.69 	AngleAxisMust0: 	165.496 	AngleWheelMust1: 	104.759 	AngleWheelMust0: 	118.62 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.89 	AngleWheelIs1: 	111.667 	AngleWheelIs0: 	104.873 	PositionError1: 	6.95231 	PositionError0: 	-0.113228 	CurrentMust0: 	-22 	CurrentIs0: 	-17 	CurrentMust1: 	-1738 	CurrentIs1: 	-1746 	
ArmModuleId: 	1 	Time: 	5543915 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2562942997 	time_after_control_loop: 	2562971458 	T_diff: 	28461 	AngleAxisMust1: 	137.338 	AngleAxisMust0: 	122.828 	AngleWheelMust1: 	110.019 	AngleWheelMust0: 	164.657 	AngleAxisIs1: 	138.33 	AngleAxisIs0: 	122.76 	AngleWheelIs1: 	165.681 	AngleWheelIs0: 	110.979 	PositionError1: 	-1.02411 	PositionError0: 	-0.959633 	CurrentMust0: 	-191 	CurrentIs0: 	-182 	CurrentMust1: 	307 	CurrentIs1: 	310 	
ArmModuleId: 	0 	Time: 	5625674 	P0: 	200 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2563024738 	time_after_control_loop: 	2563061655 	T_diff: 	36917 	AngleAxisMust1: 	111.879 	AngleAxisMust0: 	165.128 	AngleWheelMust1: 	104.773 	AngleWheelMust0: 	118.986 	AngleAxisIs1: 	108.27 	AngleAxisIs0: 	172.98 	AngleWheelIs1: 	111.624 	AngleWheelIs0: 	104.916 	PositionError1: 	7.36036 	PositionError0: 	-0.142273 	CurrentMust0: 	-28 	CurrentIs0: 	-32 	CurrentMust1: 	-1840 	CurrentIs1: 	-1835 	
ArmModuleId: 	1 	Time: 	5688700 	P0: 	200 	P1: 	300 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2563087780 	time_after_control_loop: 	2563116106 	T_diff: 	28326 	AngleAxisMust1: 	137.262 	AngleAxisMust0: 	122.902 	AngleWheelMust1: 	109.979 	AngleWheelMust0: 	164.545 	AngleAxisIs1: 	138.24 	AngleAxisIs0: 	122.67 	AngleWheelIs1: 	165.634 	AngleWheelIs0: 	110.846 	PositionError1: 	-1.08853 	PositionError0: 	-0.867111 	CurrentMust0: 	-173 	CurrentIs0: 	-175 	CurrentMust1: 	326 	CurrentIs1: 	336 	
