ArmModuleId: 	0 	Time: 	2814310 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3450469206 	time_after_control_loop: 	3450560218 	T_diff: 	91012 	AngleAxisMust1: 	218.7 	AngleAxisMust0: 	180.18 	AngleWheelMust1: 	218.786 	AngleWheelMust0: 	218.614 	AngleAxisIs1: 	218.61 	AngleAxisIs0: 	180.18 	AngleWheelIs1: 	218.524 	AngleWheelIs0: 	218.696 	PositionError1: 	0.0858917 	PositionError0: 	0.0858612 	CurrentMust0: 	101 	CurrentIs0: 	96 	CurrentMust1: 	-102 	CurrentIs1: 	-99 	
ArmModuleId: 	1 	Time: 	4425283 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452080190 	time_after_control_loop: 	3452111415 	T_diff: 	31225 	AngleAxisMust1: 	184.428 	AngleAxisMust0: 	183.927 	AngleWheelMust1: 	186.305 	AngleWheelMust0: 	182.552 	AngleAxisIs1: 	183.96 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.326 	AngleWheelIs0: 	185.594 	PositionError1: 	0.226059 	PositionError0: 	0.710617 	CurrentMust0: 	485 	CurrentIs0: 	465 	CurrentMust1: 	-276 	CurrentIs1: 	-268 	
ArmModuleId: 	0 	Time: 	4524317 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452179221 	time_after_control_loop: 	3452214057 	T_diff: 	34836 	AngleAxisMust1: 	215.652 	AngleAxisMust0: 	176.228 	AngleWheelMust1: 	213.85 	AngleWheelMust0: 	217.455 	AngleAxisIs1: 	218.61 	AngleAxisIs0: 	180.54 	AngleWheelIs1: 	218.352 	AngleWheelIs0: 	218.868 	PositionError1: 	-0.897232 	PositionError0: 	-5.01732 	CurrentMust0: 	-1297 	CurrentIs0: 	-1310 	CurrentMust1: 	537 	CurrentIs1: 	565 	
ArmModuleId: 	1 	Time: 	4596441 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452251367 	time_after_control_loop: 	3452278280 	T_diff: 	26913 	AngleAxisMust1: 	184.394 	AngleAxisMust0: 	183.897 	AngleWheelMust1: 	186.256 	AngleWheelMust0: 	182.532 	AngleAxisIs1: 	183.96 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.326 	AngleWheelIs0: 	185.594 	PositionError1: 	0.206512 	PositionError0: 	0.662292 	CurrentMust0: 	479 	CurrentIs0: 	494 	CurrentMust1: 	-289 	CurrentIs1: 	-294 	
ArmModuleId: 	0 	Time: 	4694655 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452349562 	time_after_control_loop: 	3452380926 	T_diff: 	31364 	AngleAxisMust1: 	215.358 	AngleAxisMust0: 	175.846 	AngleWheelMust1: 	213.373 	AngleWheelMust0: 	217.342 	AngleAxisIs1: 	218.25 	AngleAxisIs0: 	180.72 	AngleWheelIs1: 	217.906 	AngleWheelIs0: 	218.594 	PositionError1: 	-0.563324 	PositionError0: 	-5.22061 	CurrentMust0: 	-344 	CurrentIs0: 	-376 	CurrentMust1: 	557 	CurrentIs1: 	128 	
ArmModuleId: 	1 	Time: 	4769002 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452423978 	time_after_control_loop: 	3452455117 	T_diff: 	31139 	AngleAxisMust1: 	184.358 	AngleAxisMust0: 	183.865 	AngleWheelMust1: 	186.205 	AngleWheelMust0: 	182.511 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.236 	AngleWheelIs0: 	185.504 	PositionError1: 	0.275574 	PositionError0: 	0.700592 	CurrentMust0: 	484 	CurrentIs0: 	465 	CurrentMust1: 	-314 	CurrentIs1: 	-314 	
ArmModuleId: 	0 	Time: 	4874150 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452529052 	time_after_control_loop: 	3452559766 	T_diff: 	30714 	AngleAxisMust1: 	215.024 	AngleAxisMust0: 	175.414 	AngleWheelMust1: 	212.833 	AngleWheelMust0: 	217.216 	AngleAxisIs1: 	217.08 	AngleAxisIs0: 	180.63 	AngleWheelIs1: 	216.779 	AngleWheelIs0: 	217.381 	PositionError1: 	0.43689 	PositionError0: 	-4.54732 	CurrentMust0: 	-823 	CurrentIs0: 	-934 	CurrentMust1: 	365 	CurrentIs1: 	351 	
ArmModuleId: 	1 	Time: 	4930955 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452585881 	time_after_control_loop: 	3452623873 	T_diff: 	37992 	AngleAxisMust1: 	184.317 	AngleAxisMust0: 	183.828 	AngleWheelMust1: 	186.146 	AngleWheelMust0: 	182.488 	AngleAxisIs1: 	183.96 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.326 	AngleWheelIs0: 	185.594 	PositionError1: 	0.161911 	PositionError0: 	0.552109 	CurrentMust0: 	466 	CurrentIs0: 	472 	CurrentMust1: 	-314 	CurrentIs1: 	-308 	
ArmModuleId: 	0 	Time: 	5026324 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452681222 	time_after_control_loop: 	3452714545 	T_diff: 	33323 	AngleAxisMust1: 	214.703 	AngleAxisMust0: 	174.997 	AngleWheelMust1: 	212.312 	AngleWheelMust0: 	217.093 	AngleAxisIs1: 	215.55 	AngleAxisIs0: 	180.72 	AngleWheelIs1: 	215.206 	AngleWheelIs0: 	215.894 	PositionError1: 	1.88754 	PositionError0: 	-3.58122 	CurrentMust0: 	-1062 	CurrentIs0: 	-1007 	CurrentMust1: 	-45 	CurrentIs1: 	-19 	
ArmModuleId: 	1 	Time: 	5093339 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452748265 	time_after_control_loop: 	3452779064 	T_diff: 	30799 	AngleAxisMust1: 	184.277 	AngleAxisMust0: 	183.793 	AngleWheelMust1: 	186.09 	AngleWheelMust0: 	182.465 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.236 	AngleWheelIs0: 	185.504 	PositionError1: 	0.22908 	PositionError0: 	0.585678 	CurrentMust0: 	470 	CurrentIs0: 	472 	CurrentMust1: 	-335 	CurrentIs1: 	-335 	
ArmModuleId: 	0 	Time: 	5190875 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452845779 	time_after_control_loop: 	3452875366 	T_diff: 	29587 	AngleAxisMust1: 	214.362 	AngleAxisMust0: 	174.555 	AngleWheelMust1: 	211.76 	AngleWheelMust0: 	216.964 	AngleAxisIs1: 	213.75 	AngleAxisIs0: 	180.45 	AngleWheelIs1: 	213.535 	AngleWheelIs0: 	213.965 	PositionError1: 	3.42892 	PositionError0: 	-2.20393 	CurrentMust0: 	-1120 	CurrentIs0: 	-1026 	CurrentMust1: 	-660 	CurrentIs1: 	-654 	
ArmModuleId: 	1 	Time: 	5248272 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3452903190 	time_after_control_loop: 	3452936222 	T_diff: 	33032 	AngleAxisMust1: 	184.235 	AngleAxisMust0: 	183.756 	AngleWheelMust1: 	186.03 	AngleWheelMust0: 	182.441 	AngleAxisIs1: 	183.96 	AngleAxisIs0: 	183.42 	AngleWheelIs1: 	182.326 	AngleWheelIs0: 	185.594 	PositionError1: 	0.114868 	PositionError0: 	0.435898 	CurrentMust0: 	452 	CurrentIs0: 	442 	CurrentMust1: 	-332 	CurrentIs1: 	-335 	
ArmModuleId: 	0 	Time: 	5336220 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3452991127 	time_after_control_loop: 	3453026517 	T_diff: 	35390 	AngleAxisMust1: 	214.037 	AngleAxisMust0: 	174.134 	AngleWheelMust1: 	211.234 	AngleWheelMust0: 	216.84 	AngleAxisIs1: 	212.58 	AngleAxisIs0: 	178.47 	AngleWheelIs1: 	213.311 	AngleWheelIs0: 	211.849 	PositionError1: 	3.52928 	PositionError0: 	-0.613815 	CurrentMust0: 	577 	CurrentIs0: 	505 	CurrentMust1: 	-1038 	CurrentIs1: 	-1024 	
ArmModuleId: 	1 	Time: 	5402291 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3453057223 	time_after_control_loop: 	3453088533 	T_diff: 	31310 	AngleAxisMust1: 	184.195 	AngleAxisMust0: 	183.72 	AngleWheelMust1: 	185.973 	AngleWheelMust0: 	182.418 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	183.33 	AngleWheelIs1: 	182.279 	AngleWheelIs0: 	185.461 	PositionError1: 	0.138809 	PositionError0: 	0.511887 	CurrentMust0: 	461 	CurrentIs0: 	457 	CurrentMust1: 	-343 	CurrentIs1: 	-341 	
ArmModuleId: 	0 	Time: 	5506213 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3453161111 	time_after_control_loop: 	3453188346 	T_diff: 	27235 	AngleAxisMust1: 	213.681 	AngleAxisMust0: 	173.672 	AngleWheelMust1: 	210.657 	AngleWheelMust0: 	216.704 	AngleAxisIs1: 	212.4 	AngleAxisIs0: 	177.75 	AngleWheelIs1: 	213.475 	AngleWheelIs0: 	211.325 	PositionError1: 	3.2296 	PositionError0: 	-0.667297 	CurrentMust0: 	490 	CurrentIs0: 	502 	CurrentMust1: 	-1345 	CurrentIs1: 	-1371 	
ArmModuleId: 	1 	Time: 	5563834 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3453218754 	time_after_control_loop: 	3453252361 	T_diff: 	33607 	AngleAxisMust1: 	184.151 	AngleAxisMust0: 	183.681 	AngleWheelMust1: 	185.91 	AngleWheelMust0: 	182.392 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	183.33 	AngleWheelIs1: 	182.279 	AngleWheelIs0: 	185.461 	PositionError1: 	0.113495 	PositionError0: 	0.449326 	CurrentMust0: 	453 	CurrentIs0: 	450 	CurrentMust1: 	-348 	CurrentIs1: 	-335 	
ArmModuleId: 	0 	Time: 	5658572 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3453313472 	time_after_control_loop: 	3453347930 	T_diff: 	34458 	AngleAxisMust1: 	213.314 	AngleAxisMust0: 	173.197 	AngleWheelMust1: 	210.063 	AngleWheelMust0: 	216.565 	AngleAxisIs1: 	212.94 	AngleAxisIs0: 	177.3 	AngleWheelIs1: 	214.23 	AngleWheelIs0: 	211.65 	PositionError1: 	2.33524 	PositionError0: 	-1.58537 	CurrentMust0: 	186 	CurrentIs0: 	155 	CurrentMust1: 	-1166 	CurrentIs1: 	-1184 	
ArmModuleId: 	1 	Time: 	5719294 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3453374242 	time_after_control_loop: 	3453405145 	T_diff: 	30903 	AngleAxisMust1: 	184.106 	AngleAxisMust0: 	183.641 	AngleWheelMust1: 	185.846 	AngleWheelMust0: 	182.366 	AngleAxisIs1: 	183.87 	AngleAxisIs0: 	183.24 	AngleWheelIs1: 	182.322 	AngleWheelIs0: 	185.418 	PositionError1: 	0.0444641 	PositionError0: 	0.428055 	CurrentMust0: 	451 	CurrentIs0: 	428 	CurrentMust1: 	-344 	CurrentIs1: 	-335 	
ArmModuleId: 	0 	Time: 	5815724 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3453470622 	time_after_control_loop: 	3453503893 	T_diff: 	33271 	AngleAxisMust1: 	212.931 	AngleAxisMust0: 	172.699 	AngleWheelMust1: 	209.442 	AngleWheelMust0: 	216.419 	AngleAxisIs1: 	213.39 	AngleAxisIs0: 	176.13 	AngleWheelIs1: 	215.239 	AngleWheelIs0: 	211.541 	PositionError1: 	1.1803 	PositionError0: 	-2.09738 	CurrentMust0: 	-118 	CurrentIs0: 	-111 	CurrentMust1: 	-935 	CurrentIs1: 	-911 	
ArmModuleId: 	1 	Time: 	5890612 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3453545537 	time_after_control_loop: 	3453576741 	T_diff: 	31204 	AngleAxisMust1: 	184.059 	AngleAxisMust0: 	183.599 	AngleWheelMust1: 	185.779 	AngleWheelMust0: 	182.339 	AngleAxisIs1: 	183.78 	AngleAxisIs0: 	183.24 	AngleWheelIs1: 	182.232 	AngleWheelIs0: 	185.328 	PositionError1: 	0.107239 	PositionError0: 	0.45076 	CurrentMust0: 	454 	CurrentIs0: 	465 	CurrentMust1: 	-357 	CurrentIs1: 	-348 	
ArmModuleId: 	0 	Time: 	5987947 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3453642853 	time_after_control_loop: 	3453674406 	T_diff: 	31553 	AngleAxisMust1: 	212.516 	AngleAxisMust0: 	172.162 	AngleWheelMust1: 	208.771 	AngleWheelMust0: 	216.262 	AngleAxisIs1: 	213.3 	AngleAxisIs0: 	176.04 	AngleWheelIs1: 	215.192 	AngleWheelIs0: 	211.408 	PositionError1: 	1.06964 	PositionError0: 	-2.63548 	CurrentMust0: 	-511 	CurrentIs0: 	-524 	CurrentMust1: 	-913 	CurrentIs1: 	-933 	
ArmModuleId: 	1 	Time: 	6054150 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3453709068 	time_after_control_loop: 	3453738272 	T_diff: 	29204 	AngleAxisMust1: 	184.008 	AngleAxisMust0: 	183.554 	AngleWheelMust1: 	185.706 	AngleWheelMust0: 	182.31 	AngleAxisIs1: 	183.78 	AngleAxisIs0: 	183.24 	AngleWheelIs1: 	182.232 	AngleWheelIs0: 	185.328 	PositionError1: 	0.0778046 	PositionError0: 	0.378052 	CurrentMust0: 	445 	CurrentIs0: 	450 	CurrentMust1: 	-360 	CurrentIs1: 	-355 	
