ArmModuleId: 	0 	Time: 	2786275 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2255849111 	time_after_control_loop: 	2255933382 	T_diff: 	84271 	AngleAxisMust1: 	131.67 	AngleAxisMust0: 	233.37 	AngleWheelMust1: 	157.172 	AngleWheelMust0: 	106.168 	AngleAxisIs1: 	131.85 	AngleAxisIs0: 	233.28 	AngleWheelIs1: 	106.391 	AngleWheelIs0: 	157.309 	PositionError1: 	-0.21508 	PositionError0: 	-0.134537 	CurrentMust0: 	-109 	CurrentIs0: 	-123 	CurrentMust1: 	178 	CurrentIs1: 	173 	
ArmModuleId: 	1 	Time: 	3721163 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2256783997 	time_after_control_loop: 	2256817930 	T_diff: 	33933 	AngleAxisMust1: 	223.761 	AngleAxisMust0: 	223.246 	AngleWheelMust1: 	244.426 	AngleWheelMust0: 	203.097 	AngleAxisIs1: 	224.82 	AngleAxisIs0: 	224.01 	AngleWheelIs1: 	203.791 	AngleWheelIs0: 	245.849 	PositionError1: 	-0.693085 	PositionError0: 	-1.4232 	CurrentMust0: 	-220 	CurrentIs0: 	-218 	CurrentMust1: 	167 	CurrentIs1: 	162 	
ArmModuleId: 	0 	Time: 	3807517 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2256870330 	time_after_control_loop: 	2256909735 	T_diff: 	39405 	AngleAxisMust1: 	134.079 	AngleAxisMust0: 	230.709 	AngleWheelMust1: 	158.31 	AngleWheelMust0: 	109.849 	AngleAxisIs1: 	131.31 	AngleAxisIs0: 	233.28 	AngleWheelIs1: 	105.851 	AngleWheelIs0: 	156.769 	PositionError1: 	3.99695 	PositionError0: 	1.5408 	CurrentMust0: 	488 	CurrentIs0: 	507 	CurrentMust1: 	-1019 	CurrentIs1: 	-1001 	
ArmModuleId: 	1 	Time: 	3872748 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2256935569 	time_after_control_loop: 	2256961258 	T_diff: 	25689 	AngleAxisMust1: 	223.526 	AngleAxisMust0: 	223.013 	AngleWheelMust1: 	244.079 	AngleWheelMust0: 	202.973 	AngleAxisIs1: 	224.64 	AngleAxisIs0: 	224.19 	AngleWheelIs1: 	203.525 	AngleWheelIs0: 	245.755 	PositionError1: 	-0.551178 	PositionError0: 	-1.6754 	CurrentMust0: 	-358 	CurrentIs0: 	-380 	CurrentMust1: 	203 	CurrentIs1: 	195 	
ArmModuleId: 	0 	Time: 	3956960 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257019772 	time_after_control_loop: 	2257047966 	T_diff: 	28194 	AngleAxisMust1: 	134.344 	AngleAxisMust0: 	230.417 	AngleWheelMust1: 	158.435 	AngleWheelMust0: 	110.253 	AngleAxisIs1: 	131.49 	AngleAxisIs0: 	233.55 	AngleWheelIs1: 	105.902 	AngleWheelIs0: 	157.078 	PositionError1: 	4.34969 	PositionError0: 	1.35663 	CurrentMust0: 	575 	CurrentIs0: 	581 	CurrentMust1: 	-1065 	CurrentIs1: 	-1075 	
ArmModuleId: 	1 	Time: 	4010622 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257073454 	time_after_control_loop: 	2257104191 	T_diff: 	30737 	AngleAxisMust1: 	223.276 	AngleAxisMust0: 	222.766 	AngleWheelMust1: 	243.711 	AngleWheelMust0: 	202.841 	AngleAxisIs1: 	224.37 	AngleAxisIs0: 	223.47 	AngleWheelIs1: 	203.599 	AngleWheelIs0: 	245.141 	PositionError1: 	-0.757401 	PositionError0: 	-1.43004 	CurrentMust0: 	-445 	CurrentIs0: 	-440 	CurrentMust1: 	265 	CurrentIs1: 	262 	
ArmModuleId: 	0 	Time: 	4098903 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257161741 	time_after_control_loop: 	2257195296 	T_diff: 	33555 	AngleAxisMust1: 	134.602 	AngleAxisMust0: 	230.133 	AngleWheelMust1: 	158.557 	AngleWheelMust0: 	110.647 	AngleAxisIs1: 	131.4 	AngleAxisIs0: 	233.28 	AngleWheelIs1: 	105.941 	AngleWheelIs0: 	156.859 	PositionError1: 	4.7048 	PositionError0: 	1.69751 	CurrentMust0: 	703 	CurrentIs0: 	721 	CurrentMust1: 	-1111 	CurrentIs1: 	-1098 	
ArmModuleId: 	1 	Time: 	4159025 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257221874 	time_after_control_loop: 	2257255134 	T_diff: 	33260 	AngleAxisMust1: 	223.031 	AngleAxisMust0: 	222.524 	AngleWheelMust1: 	243.35 	AngleWheelMust0: 	202.712 	AngleAxisIs1: 	222.66 	AngleAxisIs0: 	220.86 	AngleWheelIs1: 	203.136 	AngleWheelIs0: 	242.184 	PositionError1: 	-0.423676 	PositionError0: 	1.16698 	CurrentMust0: 	-247 	CurrentIs0: 	-650 	CurrentMust1: 	282 	CurrentIs1: 	282 	
ArmModuleId: 	0 	Time: 	4260741 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257323568 	time_after_control_loop: 	2257350659 	T_diff: 	27091 	AngleAxisMust1: 	134.905 	AngleAxisMust0: 	229.798 	AngleWheelMust1: 	158.7 	AngleWheelMust0: 	111.11 	AngleAxisIs1: 	131.31 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	105.765 	AngleWheelIs0: 	156.855 	PositionError1: 	5.34418 	PositionError0: 	1.84477 	CurrentMust0: 	721 	CurrentIs0: 	714 	CurrentMust1: 	-1194 	CurrentIs1: 	-1209 	
ArmModuleId: 	1 	Time: 	4320020 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257382898 	time_after_control_loop: 	2257417246 	T_diff: 	34348 	AngleAxisMust1: 	222.744 	AngleAxisMust0: 	222.24 	AngleWheelMust1: 	242.927 	AngleWheelMust0: 	202.56 	AngleAxisIs1: 	221.58 	AngleAxisIs0: 	217.26 	AngleWheelIs1: 	203.776 	AngleWheelIs0: 	239.384 	PositionError1: 	-1.21558 	PositionError0: 	3.54396 	CurrentMust0: 	131 	CurrentIs0: 	128 	CurrentMust1: 	411 	CurrentIs1: 	423 	
ArmModuleId: 	0 	Time: 	4408287 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257471113 	time_after_control_loop: 	2257501456 	T_diff: 	30343 	AngleAxisMust1: 	135.228 	AngleAxisMust0: 	229.441 	AngleWheelMust1: 	158.853 	AngleWheelMust0: 	111.604 	AngleAxisIs1: 	131.4 	AngleAxisIs0: 	233.28 	AngleWheelIs1: 	105.941 	AngleWheelIs0: 	156.859 	PositionError1: 	5.66189 	PositionError0: 	1.99342 	CurrentMust0: 	739 	CurrentIs0: 	765 	CurrentMust1: 	-1236 	CurrentIs1: 	-1216 	
ArmModuleId: 	1 	Time: 	4470595 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257533483 	time_after_control_loop: 	2257568987 	T_diff: 	35504 	AngleAxisMust1: 	222.437 	AngleAxisMust0: 	221.937 	AngleWheelMust1: 	242.476 	AngleWheelMust0: 	202.398 	AngleAxisIs1: 	221.31 	AngleAxisIs0: 	217.17 	AngleWheelIs1: 	203.549 	AngleWheelIs0: 	239.071 	PositionError1: 	-1.15028 	PositionError0: 	3.40596 	CurrentMust0: 	382 	CurrentIs0: 	92 	CurrentMust1: 	496 	CurrentIs1: 	477 	
ArmModuleId: 	0 	Time: 	4574241 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257637076 	time_after_control_loop: 	2257673618 	T_diff: 	36542 	AngleAxisMust1: 	135.584 	AngleAxisMust0: 	229.048 	AngleWheelMust1: 	159.021 	AngleWheelMust0: 	112.147 	AngleAxisIs1: 	131.4 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	105.855 	AngleWheelIs0: 	156.945 	PositionError1: 	6.29125 	PositionError0: 	2.07541 	CurrentMust0: 	749 	CurrentIs0: 	773 	CurrentMust1: 	-1317 	CurrentIs1: 	-1317 	
ArmModuleId: 	1 	Time: 	4650317 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257713164 	time_after_control_loop: 	2257744189 	T_diff: 	31025 	AngleAxisMust1: 	222.1 	AngleAxisMust0: 	221.604 	AngleWheelMust1: 	241.98 	AngleWheelMust0: 	202.22 	AngleAxisIs1: 	222.03 	AngleAxisIs0: 	218.34 	AngleWheelIs1: 	203.71 	AngleWheelIs0: 	240.35 	PositionError1: 	-1.48915 	PositionError0: 	1.63051 	CurrentMust0: 	466 	CurrentIs0: 	614 	CurrentMust1: 	-380 	CurrentIs1: 	-367 	
ArmModuleId: 	0 	Time: 	4743486 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257806313 	time_after_control_loop: 	2257839761 	T_diff: 	33448 	AngleAxisMust1: 	135.961 	AngleAxisMust0: 	228.632 	AngleWheelMust1: 	159.199 	AngleWheelMust0: 	112.723 	AngleAxisIs1: 	131.31 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	105.765 	AngleWheelIs0: 	156.855 	PositionError1: 	6.95717 	PositionError0: 	2.34348 	CurrentMust0: 	781 	CurrentIs0: 	773 	CurrentMust1: 	-1404 	CurrentIs1: 	-1398 	
ArmModuleId: 	1 	Time: 	4802988 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257865845 	time_after_control_loop: 	2257899792 	T_diff: 	33947 	AngleAxisMust1: 	221.743 	AngleAxisMust0: 	221.251 	AngleWheelMust1: 	241.454 	AngleWheelMust0: 	202.032 	AngleAxisIs1: 	224.73 	AngleAxisIs0: 	223.65 	AngleWheelIs1: 	203.873 	AngleWheelIs0: 	245.587 	PositionError1: 	-1.84041 	PositionError0: 	-4.13268 	CurrentMust0: 	-89 	CurrentIs0: 	526 	CurrentMust1: 	-225 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4901988 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2257964822 	time_after_control_loop: 	2258002564 	T_diff: 	37742 	AngleAxisMust1: 	136.344 	AngleAxisMust0: 	228.209 	AngleWheelMust1: 	159.38 	AngleWheelMust0: 	113.308 	AngleAxisIs1: 	131.58 	AngleAxisIs0: 	233.46 	AngleWheelIs1: 	106.035 	AngleWheelIs0: 	157.125 	PositionError1: 	7.27215 	PositionError0: 	2.25435 	CurrentMust0: 	770 	CurrentIs0: 	758 	CurrentMust1: 	-1445 	CurrentIs1: 	-1489 	
ArmModuleId: 	1 	Time: 	4971746 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258034640 	time_after_control_loop: 	2258065981 	T_diff: 	31341 	AngleAxisMust1: 	221.38 	AngleAxisMust0: 	220.892 	AngleWheelMust1: 	240.919 	AngleWheelMust0: 	201.84 	AngleAxisIs1: 	226.35 	AngleAxisIs0: 	228.78 	AngleWheelIs1: 	203.041 	AngleWheelIs0: 	249.659 	PositionError1: 	-1.20078 	PositionError0: 	-8.73849 	CurrentMust0: 	-1001 	CurrentIs0: 	-1216 	CurrentMust1: 	-145 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5061820 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258124638 	time_after_control_loop: 	2258151105 	T_diff: 	26467 	AngleAxisMust1: 	136.764 	AngleAxisMust0: 	227.745 	AngleWheelMust1: 	159.578 	AngleWheelMust0: 	113.95 	AngleAxisIs1: 	132.12 	AngleAxisIs0: 	232.65 	AngleWheelIs1: 	106.962 	AngleWheelIs0: 	157.278 	PositionError1: 	6.98668 	PositionError0: 	2.29976 	CurrentMust0: 	775 	CurrentIs0: 	773 	CurrentMust1: 	-1408 	CurrentIs1: 	-1429 	
ArmModuleId: 	1 	Time: 	5115616 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258178450 	time_after_control_loop: 	2258208105 	T_diff: 	29655 	AngleAxisMust1: 	220.982 	AngleAxisMust0: 	220.499 	AngleWheelMust1: 	240.333 	AngleWheelMust0: 	201.63 	AngleAxisIs1: 	222.57 	AngleAxisIs0: 	216.63 	AngleWheelIs1: 	205.067 	AngleWheelIs0: 	240.073 	PositionError1: 	-3.43646 	PositionError0: 	0.261322 	CurrentMust0: 	520 	CurrentIs0: 	-252 	CurrentMust1: 	195 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5198028 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258260841 	time_after_control_loop: 	2258292258 	T_diff: 	31417 	AngleAxisMust1: 	137.117 	AngleAxisMust0: 	227.355 	AngleWheelMust1: 	159.745 	AngleWheelMust0: 	114.49 	AngleAxisIs1: 	133.2 	AngleAxisIs0: 	230.85 	AngleWheelIs1: 	108.902 	AngleWheelIs0: 	157.498 	PositionError1: 	5.58636 	PositionError0: 	2.24673 	CurrentMust0: 	769 	CurrentIs0: 	765 	CurrentMust1: 	-1226 	CurrentIs1: 	-1486 	
ArmModuleId: 	1 	Time: 	5264858 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258327684 	time_after_control_loop: 	2258355980 	T_diff: 	28296 	AngleAxisMust1: 	220.647 	AngleAxisMust0: 	220.168 	AngleWheelMust1: 	239.84 	AngleWheelMust0: 	201.453 	AngleAxisIs1: 	221.49 	AngleAxisIs0: 	216.81 	AngleWheelIs1: 	203.901 	AngleWheelIs0: 	239.079 	PositionError1: 	-2.4473 	PositionError0: 	0.762054 	CurrentMust0: 	560 	CurrentIs0: 	923 	CurrentMust1: 	335 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5349802 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258412622 	time_after_control_loop: 	2258439833 	T_diff: 	27211 	AngleAxisMust1: 	137.521 	AngleAxisMust0: 	226.909 	AngleWheelMust1: 	159.935 	AngleWheelMust0: 	115.106 	AngleAxisIs1: 	134.55 	AngleAxisIs0: 	227.61 	AngleWheelIs1: 	111.8 	AngleWheelIs0: 	157.3 	PositionError1: 	3.30414 	PositionError0: 	2.63538 	CurrentMust0: 	816 	CurrentIs0: 	795 	CurrentMust1: 	-929 	CurrentIs1: 	-924 	
ArmModuleId: 	1 	Time: 	5404871 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258467698 	time_after_control_loop: 	2258507327 	T_diff: 	39629 	AngleAxisMust1: 	220.264 	AngleAxisMust0: 	219.79 	AngleWheelMust1: 	239.277 	AngleWheelMust0: 	201.252 	AngleAxisIs1: 	223.83 	AngleAxisIs0: 	220.05 	AngleWheelIs1: 	204.693 	AngleWheelIs0: 	242.967 	PositionError1: 	-3.44078 	PositionError0: 	-3.6886 	CurrentMust0: 	102 	CurrentIs0: 	453 	CurrentMust1: 	621 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5499908 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258562726 	time_after_control_loop: 	2258592228 	T_diff: 	29502 	AngleAxisMust1: 	137.954 	AngleAxisMust0: 	226.431 	AngleWheelMust1: 	160.14 	AngleWheelMust0: 	115.768 	AngleAxisIs1: 	135.09 	AngleAxisIs0: 	225.72 	AngleWheelIs1: 	113.243 	AngleWheelIs0: 	156.936 	PositionError1: 	2.52323 	PositionError0: 	3.20323 	CurrentMust0: 	884 	CurrentIs0: 	891 	CurrentMust1: 	-828 	CurrentIs1: 	-824 	
ArmModuleId: 	1 	Time: 	5559173 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258622000 	time_after_control_loop: 	2258650138 	T_diff: 	28138 	AngleAxisMust1: 	219.854 	AngleAxisMust0: 	219.384 	AngleWheelMust1: 	238.672 	AngleWheelMust0: 	201.035 	AngleAxisIs1: 	225.9 	AngleAxisIs0: 	227.25 	AngleWheelIs1: 	203.322 	AngleWheelIs0: 	248.478 	PositionError1: 	-2.28725 	PositionError0: 	-9.80399 	CurrentMust0: 	-907 	CurrentIs0: 	-887 	CurrentMust1: 	-317 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5652520 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258715338 	time_after_control_loop: 	2258747555 	T_diff: 	32217 	AngleAxisMust1: 	138.362 	AngleAxisMust0: 	225.98 	AngleWheelMust1: 	160.333 	AngleWheelMust0: 	116.391 	AngleAxisIs1: 	135 	AngleAxisIs0: 	225.54 	AngleWheelIs1: 	113.24 	AngleWheelIs0: 	156.76 	PositionError1: 	3.15006 	PositionError0: 	3.57181 	CurrentMust0: 	928 	CurrentIs0: 	913 	CurrentMust1: 	-909 	CurrentIs1: 	-883 	
ArmModuleId: 	1 	Time: 	5710231 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258773051 	time_after_control_loop: 	2258807332 	T_diff: 	34281 	AngleAxisMust1: 	219.467 	AngleAxisMust0: 	219.002 	AngleWheelMust1: 	238.104 	AngleWheelMust0: 	200.831 	AngleAxisIs1: 	224.28 	AngleAxisIs0: 	222.48 	AngleWheelIs1: 	203.982 	AngleWheelIs0: 	244.578 	PositionError1: 	-3.15048 	PositionError0: 	-6.47359 	CurrentMust0: 	-17 	CurrentIs0: 	-863 	CurrentMust1: 	-42 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5795622 	P0: 	120 	P1: 	130 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258858435 	time_after_control_loop: 	2258884507 	T_diff: 	26072 	AngleAxisMust1: 	138.832 	AngleAxisMust0: 	225.462 	AngleWheelMust1: 	160.555 	AngleWheelMust0: 	117.109 	AngleAxisIs1: 	135.09 	AngleAxisIs0: 	225.81 	AngleWheelIs1: 	113.2 	AngleWheelIs0: 	156.98 	PositionError1: 	3.90657 	PositionError0: 	3.57466 	CurrentMust0: 	928 	CurrentIs0: 	928 	CurrentMust1: 	-1007 	CurrentIs1: 	-1008 	
ArmModuleId: 	1 	Time: 	5857195 	P0: 	80 	P1: 	80 	I0: 	0.5 	I1: 	0.5 	D0: 	0 	D1: 	0 	time_before_control_loop: 	2258920028 	time_after_control_loop: 	2258948058 	T_diff: 	28030 	AngleAxisMust1: 	219.022 	AngleAxisMust0: 	218.562 	AngleWheelMust1: 	237.448 	AngleWheelMust0: 	200.596 	AngleAxisIs1: 	220.86 	AngleAxisIs0: 	216 	AngleWheelIs1: 	203.658 	AngleWheelIs0: 	238.062 	PositionError1: 	-3.06186 	PositionError0: 	-0.612747 	CurrentMust0: 	190 	CurrentIs0: 	128 	CurrentMust1: 	178 	CurrentIs1: 	0 	
