ArmModuleId: 	0 	Time: 	2686958 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3545891081 	time_after_control_loop: 	3545984879 	T_diff: 	93798 	AngleAxisMust1: 	181.53 	AngleAxisMust0: 	133.02 	AngleWheelMust1: 	159.081 	AngleWheelMust0: 	203.979 	AngleAxisIs1: 	181.62 	AngleAxisIs0: 	133.02 	AngleWheelIs1: 	204.069 	AngleWheelIs0: 	159.171 	PositionError1: 	-0.0926514 	PositionError0: 	-0.0876617 	CurrentMust0: 	-99 	CurrentIs0: 	-85 	CurrentMust1: 	106 	CurrentIs1: 	97 	
ArmModuleId: 	1 	Time: 	4294915 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3547499040 	time_after_control_loop: 	3547536731 	T_diff: 	37691 	AngleAxisMust1: 	182.737 	AngleAxisMust0: 	177.056 	AngleWheelMust1: 	181.33 	AngleWheelMust0: 	184.144 	AngleAxisIs1: 	185.49 	AngleAxisIs0: 	186.48 	AngleWheelIs1: 	182.394 	AngleWheelIs0: 	188.586 	PositionError1: 	1.74973 	PositionError0: 	-7.25668 	CurrentMust0: 	-1043 	CurrentIs0: 	-794 	CurrentMust1: 	-610 	CurrentIs1: 	-642 	
ArmModuleId: 	0 	Time: 	4395035 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3547599159 	time_after_control_loop: 	3547639030 	T_diff: 	39871 	AngleAxisMust1: 	177.777 	AngleAxisMust0: 	136.442 	AngleWheelMust1: 	156.963 	AngleWheelMust0: 	198.591 	AngleAxisIs1: 	176.85 	AngleAxisIs0: 	139.68 	AngleWheelIs1: 	196.116 	AngleWheelIs0: 	157.584 	PositionError1: 	2.47536 	PositionError0: 	-0.620056 	CurrentMust0: 	-665 	CurrentIs0: 	-649 	CurrentMust1: 	-1195 	CurrentIs1: 	-1206 	
ArmModuleId: 	1 	Time: 	4465517 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3547669664 	time_after_control_loop: 	3547700921 	T_diff: 	31257 	AngleAxisMust1: 	182.875 	AngleAxisMust0: 	177.079 	AngleWheelMust1: 	181.48 	AngleWheelMust0: 	184.271 	AngleAxisIs1: 	180.99 	AngleAxisIs0: 	174.51 	AngleWheelIs1: 	183.613 	AngleWheelIs0: 	178.367 	PositionError1: 	0.657227 	PositionError0: 	3.1127 	CurrentMust0: 	60 	CurrentIs0: 	1127 	CurrentMust1: 	-478 	CurrentIs1: 	-488 	
ArmModuleId: 	0 	Time: 	4563737 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3547767865 	time_after_control_loop: 	3547795439 	T_diff: 	27574 	AngleAxisMust1: 	177.388 	AngleAxisMust0: 	136.796 	AngleWheelMust1: 	156.744 	AngleWheelMust0: 	198.032 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	139.68 	AngleWheelIs1: 	196.206 	AngleWheelIs0: 	157.674 	PositionError1: 	1.82695 	PositionError0: 	-0.929535 	CurrentMust0: 	-818 	CurrentIs0: 	-797 	CurrentMust1: 	-1065 	CurrentIs1: 	-1066 	
ArmModuleId: 	1 	Time: 	4619776 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3547823943 	time_after_control_loop: 	3547857361 	T_diff: 	33418 	AngleAxisMust1: 	183.015 	AngleAxisMust0: 	177.103 	AngleWheelMust1: 	181.63 	AngleWheelMust0: 	184.399 	AngleAxisIs1: 	177.75 	AngleAxisIs0: 	170.19 	AngleWheelIs1: 	182.438 	AngleWheelIs0: 	173.062 	PositionError1: 	1.96103 	PositionError0: 	8.56767 	CurrentMust0: 	1075 	CurrentIs0: 	899 	CurrentMust1: 	-635 	CurrentIs1: 	-595 	
ArmModuleId: 	0 	Time: 	4718151 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3547922276 	time_after_control_loop: 	3547957453 	T_diff: 	35177 	AngleAxisMust1: 	177.02 	AngleAxisMust0: 	137.132 	AngleWheelMust1: 	156.536 	AngleWheelMust0: 	197.504 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	139.59 	AngleWheelIs1: 	196.249 	AngleWheelIs0: 	157.631 	PositionError1: 	1.25597 	PositionError0: 	-1.09409 	CurrentMust0: 	481 	CurrentIs0: 	457 	CurrentMust1: 	-951 	CurrentIs1: 	-948 	
ArmModuleId: 	1 	Time: 	4788010 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3547992163 	time_after_control_loop: 	3548024427 	T_diff: 	32264 	AngleAxisMust1: 	183.146 	AngleAxisMust0: 	177.126 	AngleWheelMust1: 	181.773 	AngleWheelMust0: 	184.52 	AngleAxisIs1: 	180.45 	AngleAxisIs0: 	172.98 	AngleWheelIs1: 	183.804 	AngleWheelIs0: 	177.096 	PositionError1: 	0.715286 	PositionError0: 	4.67712 	CurrentMust0: 	961 	CurrentIs0: 	45 	CurrentMust1: 	-485 	CurrentIs1: 	-482 	
ArmModuleId: 	0 	Time: 	4884353 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548088478 	time_after_control_loop: 	3548123959 	T_diff: 	35481 	AngleAxisMust1: 	176.602 	AngleAxisMust0: 	137.513 	AngleWheelMust1: 	156.3 	AngleWheelMust0: 	196.903 	AngleAxisIs1: 	177.03 	AngleAxisIs0: 	139.59 	AngleWheelIs1: 	196.339 	AngleWheelIs0: 	157.721 	PositionError1: 	0.56517 	PositionError0: 	-1.42026 	CurrentMust0: 	269 	CurrentIs0: 	273 	CurrentMust1: 	-812 	CurrentIs1: 	-822 	
ArmModuleId: 	1 	Time: 	4948597 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548152766 	time_after_control_loop: 	3548183883 	T_diff: 	31117 	AngleAxisMust1: 	183.296 	AngleAxisMust0: 	177.151 	AngleWheelMust1: 	181.935 	AngleWheelMust0: 	184.658 	AngleAxisIs1: 	188.46 	AngleAxisIs0: 	189.18 	AngleWheelIs1: 	184.074 	AngleWheelIs0: 	192.847 	PositionError1: 	0.583908 	PositionError0: 	-10.9116 	CurrentMust0: 	-1110 	CurrentIs0: 	-1258 	CurrentMust1: 	-470 	CurrentIs1: 	-468 	
ArmModuleId: 	0 	Time: 	5047489 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548251613 	time_after_control_loop: 	3548279483 	T_diff: 	27870 	AngleAxisMust1: 	176.163 	AngleAxisMust0: 	137.913 	AngleWheelMust1: 	156.053 	AngleWheelMust0: 	196.274 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	139.5 	AngleWheelIs1: 	196.292 	AngleWheelIs0: 	157.588 	PositionError1: 	-0.016922 	PositionError0: 	-1.53456 	CurrentMust0: 	78 	CurrentIs0: 	81 	CurrentMust1: 	-696 	CurrentIs1: 	-704 	
ArmModuleId: 	1 	Time: 	5102040 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548306188 	time_after_control_loop: 	3548339612 	T_diff: 	33424 	AngleAxisMust1: 	183.454 	AngleAxisMust0: 	177.178 	AngleWheelMust1: 	182.105 	AngleWheelMust0: 	184.802 	AngleAxisIs1: 	189 	AngleAxisIs0: 	190.53 	AngleWheelIs1: 	183.968 	AngleWheelIs0: 	194.032 	PositionError1: 	0.833252 	PositionError0: 	-11.9268 	CurrentMust0: 	-1031 	CurrentIs0: 	-949 	CurrentMust1: 	-500 	CurrentIs1: 	-542 	
ArmModuleId: 	0 	Time: 	5191804 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548395930 	time_after_control_loop: 	3548432206 	T_diff: 	36276 	AngleAxisMust1: 	175.738 	AngleAxisMust0: 	138.3 	AngleWheelMust1: 	155.813 	AngleWheelMust0: 	195.664 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	139.59 	AngleWheelIs1: 	196.249 	AngleWheelIs0: 	157.631 	PositionError1: 	-0.58429 	PositionError0: 	-1.81749 	CurrentMust0: 	-147 	CurrentIs0: 	-137 	CurrentMust1: 	-552 	CurrentIs1: 	-564 	
ArmModuleId: 	1 	Time: 	5259924 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548464075 	time_after_control_loop: 	3548496590 	T_diff: 	32515 	AngleAxisMust1: 	183.606 	AngleAxisMust0: 	177.204 	AngleWheelMust1: 	182.27 	AngleWheelMust0: 	184.942 	AngleAxisIs1: 	182.61 	AngleAxisIs0: 	177.3 	AngleWheelIs1: 	183.9 	AngleWheelIs0: 	181.32 	PositionError1: 	1.04153 	PositionError0: 	0.949783 	CurrentMust0: 	168 	CurrentIs0: 	-1760 	CurrentMust1: 	-524 	CurrentIs1: 	-522 	
ArmModuleId: 	0 	Time: 	5353837 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548557961 	time_after_control_loop: 	3548590664 	T_diff: 	32703 	AngleAxisMust1: 	175.283 	AngleAxisMust0: 	138.715 	AngleWheelMust1: 	155.556 	AngleWheelMust0: 	195.01 	AngleAxisIs1: 	177.03 	AngleAxisIs0: 	139.59 	AngleWheelIs1: 	196.339 	AngleWheelIs0: 	157.721 	PositionError1: 	-1.32768 	PositionError0: 	-2.16435 	CurrentMust0: 	-443 	CurrentIs0: 	-443 	CurrentMust1: 	-295 	CurrentIs1: 	-298 	
ArmModuleId: 	1 	Time: 	5413803 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548617946 	time_after_control_loop: 	3548653332 	T_diff: 	35386 	AngleAxisMust1: 	183.769 	AngleAxisMust0: 	177.232 	AngleWheelMust1: 	182.446 	AngleWheelMust0: 	185.092 	AngleAxisIs1: 	179.19 	AngleAxisIs0: 	172.71 	AngleWheelIs1: 	182.673 	AngleWheelIs0: 	175.707 	PositionError1: 	2.41809 	PositionError0: 	6.73941 	CurrentMust0: 	1099 	CurrentIs0: 	1442 	CurrentMust1: 	-690 	CurrentIs1: 	-690 	
ArmModuleId: 	0 	Time: 	5511187 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548715314 	time_after_control_loop: 	3548749277 	T_diff: 	33963 	AngleAxisMust1: 	174.807 	AngleAxisMust0: 	139.149 	AngleWheelMust1: 	155.287 	AngleWheelMust0: 	194.327 	AngleAxisIs1: 	176.94 	AngleAxisIs0: 	139.41 	AngleWheelIs1: 	196.335 	AngleWheelIs0: 	157.545 	PositionError1: 	-2.00722 	PositionError0: 	-2.25703 	CurrentMust0: 	-705 	CurrentIs0: 	-694 	CurrentMust1: 	26 	CurrentIs1: 	16 	
ArmModuleId: 	1 	Time: 	5574712 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548778877 	time_after_control_loop: 	3548805804 	T_diff: 	26927 	AngleAxisMust1: 	183.94 	AngleAxisMust0: 	177.261 	AngleWheelMust1: 	182.631 	AngleWheelMust0: 	185.249 	AngleAxisIs1: 	182.43 	AngleAxisIs0: 	177.84 	AngleWheelIs1: 	183.462 	AngleWheelIs0: 	181.398 	PositionError1: 	1.78613 	PositionError0: 	1.23273 	CurrentMust0: 	547 	CurrentIs0: 	2068 	CurrentMust1: 	-614 	CurrentIs1: 	-615 	
ArmModuleId: 	0 	Time: 	5664393 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3548868517 	time_after_control_loop: 	3548895781 	T_diff: 	27264 	AngleAxisMust1: 	174.339 	AngleAxisMust0: 	139.576 	AngleWheelMust1: 	155.023 	AngleWheelMust0: 	193.655 	AngleAxisIs1: 	176.85 	AngleAxisIs0: 	139.41 	AngleWheelIs1: 	196.245 	AngleWheelIs0: 	157.455 	PositionError1: 	-2.58868 	PositionError0: 	-2.43102 	CurrentMust0: 	-991 	CurrentIs0: 	-974 	CurrentMust1: 	385 	CurrentIs1: 	365 	
ArmModuleId: 	1 	Time: 	5720850 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3548924994 	time_after_control_loop: 	3548956855 	T_diff: 	31861 	AngleAxisMust1: 	184.107 	AngleAxisMust0: 	177.29 	AngleWheelMust1: 	182.812 	AngleWheelMust0: 	185.403 	AngleAxisIs1: 	188.82 	AngleAxisIs0: 	191.61 	AngleWheelIs1: 	183.272 	AngleWheelIs0: 	194.368 	PositionError1: 	2.12987 	PositionError0: 	-11.5557 	CurrentMust0: 	-1289 	CurrentIs0: 	355 	CurrentMust1: 	-655 	CurrentIs1: 	-682 	
ArmModuleId: 	0 	Time: 	5810217 	P0: 	200 	P1: 	200 	I0: 	0.7 	I1: 	0.7 	D0: 	18 	D1: 	18 	time_before_control_loop: 	3549014343 	time_after_control_loop: 	3549056377 	T_diff: 	42034 	AngleAxisMust1: 	173.864 	AngleAxisMust0: 	140.009 	AngleWheelMust1: 	154.755 	AngleWheelMust0: 	192.973 	AngleAxisIs1: 	175.14 	AngleAxisIs0: 	139.59 	AngleWheelIs1: 	194.449 	AngleWheelIs0: 	155.831 	PositionError1: 	-1.47478 	PositionError0: 	-1.0751 	CurrentMust0: 	-898 	CurrentIs0: 	-1118 	CurrentMust1: 	380 	CurrentIs1: 	710 	
ArmModuleId: 	1 	Time: 	5883782 	P0: 	120 	P1: 	120 	I0: 	0.4 	I1: 	0.4 	D0: 	11 	D1: 	11 	time_before_control_loop: 	3549087930 	time_after_control_loop: 	3549121113 	T_diff: 	33183 	AngleAxisMust1: 	184.278 	AngleAxisMust0: 	177.319 	AngleWheelMust1: 	182.996 	AngleWheelMust0: 	185.559 	AngleAxisIs1: 	188.1 	AngleAxisIs0: 	190.17 	AngleWheelIs1: 	183.24 	AngleWheelIs0: 	192.96 	PositionError1: 	2.31821 	PositionError0: 	-9.96346 	CurrentMust0: 	-795 	CurrentIs0: 	-345 	CurrentMust1: 	-678 	CurrentIs1: 	-636 	
