ArmModuleId: 	0 	Time: 	2585559 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3860908586 	time_after_control_loop: 	3860975751 	T_diff: 	67165 	AngleAxisMust1: 	129.87 	AngleAxisMust0: 	183.51 	AngleWheelMust1: 	131.547 	AngleWheelMust0: 	128.193 	AngleAxisIs1: 	129.96 	AngleAxisIs0: 	183.51 	AngleWheelIs1: 	128.283 	AngleWheelIs0: 	131.637 	PositionError1: 	-0.0840149 	PositionError0: 	-0.0843964 	CurrentMust0: 	-19 	CurrentIs0: 	-5 	CurrentMust1: 	21 	CurrentIs1: 	3 	
ArmModuleId: 	1 	Time: 	3430752 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3861753851 	time_after_control_loop: 	3861784098 	T_diff: 	30247 	AngleAxisMust1: 	195.328 	AngleAxisMust0: 	182.138 	AngleWheelMust1: 	196.35 	AngleWheelMust0: 	194.307 	AngleAxisIs1: 	193.77 	AngleAxisIs0: 	181.71 	AngleWheelIs1: 	192.953 	AngleWheelIs0: 	194.587 	PositionError1: 	1.35349 	PositionError0: 	1.76251 	CurrentMust0: 	246 	CurrentIs0: 	-615 	CurrentMust1: 	-189 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	3516427 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3861839455 	time_after_control_loop: 	3861870821 	T_diff: 	31366 	AngleAxisMust1: 	133.888 	AngleAxisMust0: 	185.376 	AngleWheelMust1: 	136.457 	AngleWheelMust0: 	131.319 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.32 	AngleWheelIs1: 	127.716 	AngleWheelIs0: 	131.844 	PositionError1: 	3.60298 	PositionError0: 	4.61134 	CurrentMust0: 	1060 	CurrentIs0: 	1046 	CurrentMust1: 	-900 	CurrentIs1: 	-921 	
ArmModuleId: 	1 	Time: 	3574068 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3861897109 	time_after_control_loop: 	3861924256 	T_diff: 	27147 	AngleAxisMust1: 	195.483 	AngleAxisMust0: 	182.352 	AngleWheelMust1: 	196.607 	AngleWheelMust0: 	194.359 	AngleAxisIs1: 	192.33 	AngleAxisIs0: 	177.39 	AngleWheelIs1: 	193.577 	AngleWheelIs0: 	191.083 	PositionError1: 	0.781906 	PositionError0: 	5.52348 	CurrentMust0: 	773 	CurrentIs0: 	720 	CurrentMust1: 	-109 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	3660275 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3861983301 	time_after_control_loop: 	3862010420 	T_diff: 	27119 	AngleAxisMust1: 	134.335 	AngleAxisMust0: 	185.583 	AngleWheelMust1: 	137.003 	AngleWheelMust0: 	131.668 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	184.32 	AngleWheelIs1: 	127.806 	AngleWheelIs0: 	131.934 	PositionError1: 	3.86104 	PositionError0: 	5.06787 	CurrentMust0: 	1165 	CurrentIs0: 	1157 	CurrentMust1: 	-965 	CurrentIs1: 	-988 	
ArmModuleId: 	1 	Time: 	3715157 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862038251 	time_after_control_loop: 	3862065016 	T_diff: 	26765 	AngleAxisMust1: 	195.644 	AngleAxisMust0: 	182.574 	AngleWheelMust1: 	196.873 	AngleWheelMust0: 	194.414 	AngleAxisIs1: 	191.61 	AngleAxisIs0: 	175.77 	AngleWheelIs1: 	193.631 	AngleWheelIs0: 	189.589 	PositionError1: 	0.782501 	PositionError0: 	7.28413 	CurrentMust0: 	1019 	CurrentIs0: 	1336 	CurrentMust1: 	-109 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	3798206 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862121234 	time_after_control_loop: 	3862148641 	T_diff: 	27407 	AngleAxisMust1: 	134.816 	AngleAxisMust0: 	185.806 	AngleWheelMust1: 	137.59 	AngleWheelMust0: 	132.042 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	127.673 	AngleWheelIs0: 	131.887 	PositionError1: 	4.36794 	PositionError0: 	5.70197 	CurrentMust0: 	1311 	CurrentIs0: 	1312 	CurrentMust1: 	-1091 	CurrentIs1: 	-1076 	
ArmModuleId: 	1 	Time: 	3857118 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862180173 	time_after_control_loop: 	3862207197 	T_diff: 	27024 	AngleAxisMust1: 	195.816 	AngleAxisMust0: 	182.812 	AngleWheelMust1: 	197.16 	AngleWheelMust0: 	194.473 	AngleAxisIs1: 	198.81 	AngleAxisIs0: 	188.55 	AngleWheelIs1: 	194.725 	AngleWheelIs0: 	202.895 	PositionError1: 	-0.25206 	PositionError0: 	-5.73613 	CurrentMust0: 	-803 	CurrentIs0: 	-1667 	CurrentMust1: 	35 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	3937009 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862260040 	time_after_control_loop: 	3862287198 	T_diff: 	27158 	AngleAxisMust1: 	135.33 	AngleAxisMust0: 	186.045 	AngleWheelMust1: 	138.219 	AngleWheelMust0: 	132.442 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.5 	AngleWheelIs1: 	127.63 	AngleWheelIs0: 	131.93 	PositionError1: 	4.81098 	PositionError0: 	6.28712 	CurrentMust0: 	1446 	CurrentIs0: 	1444 	CurrentMust1: 	-1202 	CurrentIs1: 	-1184 	
ArmModuleId: 	1 	Time: 	3995453 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862318500 	time_after_control_loop: 	3862345280 	T_diff: 	26780 	AngleAxisMust1: 	196.001 	AngleAxisMust0: 	183.067 	AngleWheelMust1: 	197.466 	AngleWheelMust0: 	194.535 	AngleAxisIs1: 	201.15 	AngleAxisIs0: 	196.29 	AngleWheelIs1: 	193.366 	AngleWheelIs0: 	208.934 	PositionError1: 	1.1692 	PositionError0: 	-11.4682 	CurrentMust0: 	-1605 	CurrentIs0: 	-1496 	CurrentMust1: 	-163 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4080026 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862403051 	time_after_control_loop: 	3862435308 	T_diff: 	32257 	AngleAxisMust1: 	135.875 	AngleAxisMust0: 	186.298 	AngleWheelMust1: 	138.884 	AngleWheelMust0: 	132.865 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	184.68 	AngleWheelIs1: 	127.634 	AngleWheelIs0: 	132.106 	PositionError1: 	5.2308 	PositionError0: 	6.7766 	CurrentMust0: 	1558 	CurrentIs0: 	1570 	CurrentMust1: 	-1307 	CurrentIs1: 	-1294 	
ArmModuleId: 	1 	Time: 	4142786 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862465834 	time_after_control_loop: 	3862497279 	T_diff: 	31445 	AngleAxisMust1: 	196.197 	AngleAxisMust0: 	183.337 	AngleWheelMust1: 	197.791 	AngleWheelMust0: 	194.602 	AngleAxisIs1: 	194.04 	AngleAxisIs0: 	183.06 	AngleWheelIs1: 	192.578 	AngleWheelIs0: 	195.502 	PositionError1: 	2.02408 	PositionError0: 	2.28821 	CurrentMust0: 	320 	CurrentIs0: 	-416 	CurrentMust1: 	-283 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4230934 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862553958 	time_after_control_loop: 	3862581203 	T_diff: 	27245 	AngleAxisMust1: 	136.487 	AngleAxisMust0: 	186.582 	AngleWheelMust1: 	139.632 	AngleWheelMust0: 	133.342 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	127.587 	AngleWheelIs0: 	131.973 	PositionError1: 	5.75395 	PositionError0: 	7.65726 	CurrentMust0: 	1761 	CurrentIs0: 	1754 	CurrentMust1: 	-1438 	CurrentIs1: 	-1442 	
ArmModuleId: 	1 	Time: 	4284656 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862607732 	time_after_control_loop: 	3862634808 	T_diff: 	27076 	AngleAxisMust1: 	196.416 	AngleAxisMust0: 	183.64 	AngleWheelMust1: 	198.156 	AngleWheelMust0: 	194.677 	AngleAxisIs1: 	193.86 	AngleAxisIs0: 	179.82 	AngleWheelIs1: 	193.946 	AngleWheelIs0: 	193.774 	PositionError1: 	0.730698 	PositionError0: 	4.38101 	CurrentMust0: 	613 	CurrentIs0: 	600 	CurrentMust1: 	-102 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4368753 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862691781 	time_after_control_loop: 	3862719434 	T_diff: 	27653 	AngleAxisMust1: 	137.059 	AngleAxisMust0: 	186.848 	AngleWheelMust1: 	140.331 	AngleWheelMust0: 	133.787 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	127.763 	AngleWheelIs0: 	131.977 	PositionError1: 	6.02291 	PositionError0: 	8.35193 	CurrentMust0: 	1920 	CurrentIs0: 	1932 	CurrentMust1: 	-1505 	CurrentIs1: 	-1523 	
ArmModuleId: 	1 	Time: 	4422646 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862745681 	time_after_control_loop: 	3862773747 	T_diff: 	28066 	AngleAxisMust1: 	196.622 	AngleAxisMust0: 	183.924 	AngleWheelMust1: 	198.497 	AngleWheelMust0: 	194.747 	AngleAxisIs1: 	193.86 	AngleAxisIs0: 	178.83 	AngleWheelIs1: 	194.419 	AngleWheelIs0: 	193.301 	PositionError1: 	0.32753 	PositionError0: 	5.19492 	CurrentMust0: 	727 	CurrentIs0: 	725 	CurrentMust1: 	-45 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4509127 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862832152 	time_after_control_loop: 	3862858771 	T_diff: 	26619 	AngleAxisMust1: 	137.671 	AngleAxisMust0: 	187.132 	AngleWheelMust1: 	141.078 	AngleWheelMust0: 	134.263 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	127.673 	AngleWheelIs0: 	131.887 	PositionError1: 	6.58901 	PositionError0: 	9.18953 	CurrentMust0: 	2113 	CurrentIs0: 	2086 	CurrentMust1: 	-1647 	CurrentIs1: 	-1641 	
ArmModuleId: 	1 	Time: 	4562356 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862885404 	time_after_control_loop: 	3862912227 	T_diff: 	26823 	AngleAxisMust1: 	196.841 	AngleAxisMust0: 	184.227 	AngleWheelMust1: 	198.861 	AngleWheelMust0: 	194.822 	AngleAxisIs1: 	195.93 	AngleAxisIs0: 	185.49 	AngleWheelIs1: 	193.307 	AngleWheelIs0: 	198.553 	PositionError1: 	1.51471 	PositionError0: 	0.307251 	CurrentMust0: 	43 	CurrentIs0: 	-261 	CurrentMust1: 	-212 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4651687 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3862974722 	time_after_control_loop: 	3863003722 	T_diff: 	29000 	AngleAxisMust1: 	138.316 	AngleAxisMust0: 	187.431 	AngleWheelMust1: 	141.866 	AngleWheelMust0: 	134.765 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	184.41 	AngleWheelIs1: 	127.763 	AngleWheelIs0: 	131.977 	PositionError1: 	7.00089 	PositionError0: 	9.88757 	CurrentMust0: 	2274 	CurrentIs0: 	2270 	CurrentMust1: 	-1750 	CurrentIs1: 	-1745 	
ArmModuleId: 	1 	Time: 	4706940 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863030024 	time_after_control_loop: 	3863061126 	T_diff: 	31102 	AngleAxisMust1: 	197.073 	AngleAxisMust0: 	184.547 	AngleWheelMust1: 	199.246 	AngleWheelMust0: 	194.9 	AngleAxisIs1: 	204.3 	AngleAxisIs0: 	201.51 	AngleWheelIs1: 	194.022 	AngleWheelIs0: 	214.578 	PositionError1: 	0.878403 	PositionError0: 	-15.3332 	CurrentMust0: 	-2146 	CurrentIs0: 	-2065 	CurrentMust1: 	-122 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4791934 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863114959 	time_after_control_loop: 	3863141932 	T_diff: 	26973 	AngleAxisMust1: 	139.033 	AngleAxisMust0: 	187.764 	AngleWheelMust1: 	142.743 	AngleWheelMust0: 	135.323 	AngleAxisIs1: 	129.87 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	127.677 	AngleWheelIs0: 	132.063 	PositionError1: 	7.64499 	PositionError0: 	10.6779 	CurrentMust0: 	2455 	CurrentIs0: 	2462 	CurrentMust1: 	-1911 	CurrentIs1: 	-1916 	
ArmModuleId: 	1 	Time: 	4845756 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863168805 	time_after_control_loop: 	3863196452 	T_diff: 	27647 	AngleAxisMust1: 	197.331 	AngleAxisMust0: 	184.903 	AngleWheelMust1: 	199.673 	AngleWheelMust0: 	194.988 	AngleAxisIs1: 	198.63 	AngleAxisIs0: 	191.34 	AngleWheelIs1: 	193.211 	AngleWheelIs0: 	204.049 	PositionError1: 	1.77654 	PositionError0: 	-4.37622 	CurrentMust0: 	-612 	CurrentIs0: 	-1054 	CurrentMust1: 	-248 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	4928452 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863251482 	time_after_control_loop: 	3863278698 	T_diff: 	27216 	AngleAxisMust1: 	139.713 	AngleAxisMust0: 	188.08 	AngleWheelMust1: 	143.573 	AngleWheelMust0: 	135.852 	AngleAxisIs1: 	129.78 	AngleAxisIs0: 	184.59 	AngleWheelIs1: 	127.587 	AngleWheelIs0: 	131.973 	PositionError1: 	8.26389 	PositionError0: 	11.5984 	CurrentMust0: 	2667 	CurrentIs0: 	2676 	CurrentMust1: 	-2065 	CurrentIs1: 	-2063 	
ArmModuleId: 	1 	Time: 	4981722 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863304784 	time_after_control_loop: 	3863336278 	T_diff: 	31494 	AngleAxisMust1: 	197.575 	AngleAxisMust0: 	185.24 	AngleWheelMust1: 	200.078 	AngleWheelMust0: 	195.071 	AngleAxisIs1: 	194.13 	AngleAxisIs0: 	178.92 	AngleWheelIs1: 	194.646 	AngleWheelIs0: 	193.614 	PositionError1: 	0.424942 	PositionError0: 	6.46359 	CurrentMust0: 	904 	CurrentIs0: 	668 	CurrentMust1: 	-59 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5065825 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863388851 	time_after_control_loop: 	3863415437 	T_diff: 	26586 	AngleAxisMust1: 	140.444 	AngleAxisMust0: 	188.419 	AngleWheelMust1: 	144.467 	AngleWheelMust0: 	136.421 	AngleAxisIs1: 	130.05 	AngleAxisIs0: 	185.22 	AngleWheelIs1: 	127.556 	AngleWheelIs0: 	132.544 	PositionError1: 	8.86373 	PositionError0: 	11.9205 	CurrentMust0: 	2741 	CurrentIs0: 	2533 	CurrentMust1: 	-2215 	CurrentIs1: 	-2114 	
ArmModuleId: 	1 	Time: 	5119023 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863442073 	time_after_control_loop: 	3863469604 	T_diff: 	27531 	AngleAxisMust1: 	197.837 	AngleAxisMust0: 	185.602 	AngleWheelMust1: 	200.514 	AngleWheelMust0: 	195.161 	AngleAxisIs1: 	192.33 	AngleAxisIs0: 	175.77 	AngleWheelIs1: 	194.351 	AngleWheelIs0: 	190.309 	PositionError1: 	0.809128 	PositionError0: 	10.2045 	CurrentMust0: 	1428 	CurrentIs0: 	1300 	CurrentMust1: 	-113 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5200650 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863523680 	time_after_control_loop: 	3863550942 	T_diff: 	27262 	AngleAxisMust1: 	141.173 	AngleAxisMust0: 	188.758 	AngleWheelMust1: 	145.358 	AngleWheelMust0: 	136.988 	AngleAxisIs1: 	132.39 	AngleAxisIs0: 	186.75 	AngleWheelIs1: 	129.165 	AngleWheelIs0: 	135.615 	PositionError1: 	7.82246 	PositionError0: 	9.74078 	CurrentMust0: 	2240 	CurrentIs0: 	2689 	CurrentMust1: 	-1955 	CurrentIs1: 	-1750 	
ArmModuleId: 	1 	Time: 	5254078 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863577113 	time_after_control_loop: 	3863607180 	T_diff: 	30067 	AngleAxisMust1: 	198.099 	AngleAxisMust0: 	185.964 	AngleWheelMust1: 	200.949 	AngleWheelMust0: 	195.25 	AngleAxisIs1: 	196.29 	AngleAxisIs0: 	185.67 	AngleWheelIs1: 	193.581 	AngleWheelIs0: 	198.999 	PositionError1: 	1.66885 	PositionError0: 	1.94873 	CurrentMust0: 	272 	CurrentIs0: 	-311 	CurrentMust1: 	-233 	CurrentIs1: 	0 	
ArmModuleId: 	0 	Time: 	5336579 	P0: 	230 	P1: 	250 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863659604 	time_after_control_loop: 	3863686864 	T_diff: 	27260 	AngleAxisMust1: 	141.939 	AngleAxisMust0: 	189.114 	AngleWheelMust1: 	146.294 	AngleWheelMust0: 	137.584 	AngleAxisIs1: 	137.25 	AngleAxisIs0: 	187.92 	AngleWheelIs1: 	133.466 	AngleWheelIs0: 	141.034 	PositionError1: 	4.11749 	PositionError0: 	5.25749 	CurrentMust0: 	1209 	CurrentIs0: 	1485 	CurrentMust1: 	-1029 	CurrentIs1: 	-742 	
ArmModuleId: 	1 	Time: 	5398507 	P0: 	140 	P1: 	140 	I0: 	0 	I1: 	0 	D0: 	0 	D1: 	0 	time_before_control_loop: 	3863721554 	time_after_control_loop: 	3863751460 	T_diff: 	29906 	AngleAxisMust1: 	198.374 	AngleAxisMust0: 	186.343 	AngleWheelMust1: 	201.406 	AngleWheelMust0: 	195.343 	AngleAxisIs1: 	203.31 	AngleAxisIs0: 	202.32 	AngleWheelIs1: 	192.645 	AngleWheelIs0: 	213.975 	PositionError1: 	2.69839 	PositionError0: 	-12.5707 	CurrentMust0: 	-1759 	CurrentIs0: 	-2138 	CurrentMust1: 	-377 	CurrentIs1: 	0 	
